,0,1,2,3,4,5,6,7,8,9,10,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2,11
4, ,중비, ,좌비, ,3땅, ,중비, ,,,4,0,0,0,0.214,로메로,구장 : 잠실,"관중 : 8,414",2015.06.24(수),개시 : 18:29,경기시간 : 3:27,두산,SK,
5, ,삼진, , ,좌2,유땅, ,4구, ,,,3,1,0,2,0.285,오재원,구장 : 잠실,"관중 : 8,414",2015.06.24(수),개시 : 18:29,경기시간 : 3:27,두산,SK,
6, ,우안, , ,중안,4구, ,삼진, ,,,3,2,0,1,0.254,홍성흔,구장 : 잠실,"관중 : 8,414",2015.06.24(수),개시 : 18:29,경기시간 : 3:27,두산,SK,
7, ,2땅, , , , , , , ,,,1,0,0,0,0.320,양의지,구장 : 잠실,"관중 : 8,414",2015.06.24(수),개시 : 18:29,경기시간 : 3:27,두산,SK,
8, , , , ,삼진,삼진, ,우2, ,,,3,1,1,0,0.216,최재훈,구장 : 잠실,"관중 : 8,414",2015.06.24(수),개시 : 18:29,경기시간 : 3:27,두산,SK,
9, , ,1땅, ,좌안, ,유땅, ,2땅,,,4,1,1,1,0.271,정진호,구장 : 잠실,"관중 : 8,414",2015.06.24(수),개시 : 18:29,경기시간 : 3:27,두산,SK,
10, , ,우비, ,유좌안, ,중안, ,3땅,,,4,2,0,1,0.344,김재호,구장 : 잠실,"관중 : 8,414",2015.06.24(수),개시 : 18:29,경기시간 : 3:27,두산,SK,
0,스낫,중비, ,좌중2,중홈, ,4구,4구, ,,,4,2,3,2,0.323,박한이,구장 : 사직,"관중 : 7,429",2015.06.24(수),개시 : 18:31,경기시간 : 4:01,삼성,롯데,
1,4구, ,삼진,2땅,우안, ,우비,삼진, ,,,5,1,0,0,0.317,구자욱,구장 : 사직,"관중 : 7,429",2015.06.24(수),개시 : 18:31,경기시간 : 4:01,삼성,롯데,
2,중비, ,우안,삼진,좌2, ,삼진, ,투땅,,,6,2,0,0,0.382,채태인,구장 : 사직,"관중 : 7,429",2015.06.24(수),개시 : 18:31,경기시간 : 4:01,삼성,롯데,
3,중희비, ,2직, ,우홈/ 2땅, ,사구, ,중안,,,4,2,2,1,0.314,최형우,구장 : 사직,"관중 : 7,429",2015.06.24(수),개시 : 18:31,경기시간 : 4:01,삼성,롯데,
4, , , , , , , , , ,,,0,0,0,0,0.174,박찬도,구장 : 사직,"관중 : 7,429",2015.06.24(수),개시 : 18:31,경기시간 : 4:01,삼성,롯데,
5,삼진, ,중안, ,우안,중비,유땅, ,투땅,,,6,2,0,1,0.253,나바로,구장 : 사직,"관중 : 7,429",2015.06.24(수),개시 : 18:31,경기시간 : 4:01,삼성,롯데,
6, ,우중안,좌비, ,삼진,좌안, ,우안,좌비,,,6,3,0,1,0.314,이승엽,구장 : 사직,"관중 : 7,429",2015.06.24(수),개시 : 18:31,경기시간 : 4:01,삼성,롯데,
7, ,삼진, ,1땅,좌비,좌안, ,좌비, ,,,5,1,0,0,0.288,박해민,구장 : 사직,"관중 : 7,429",2015.06.24(수),개시 : 18:31,경기시간 : 4:01,삼성,롯데,
8, ,3안, ,우안,중안,삼진, ,삼진, ,,,5,3,1,2,0.318,이지영,구장 : 사직,"관중 : 7,429",2015.06.24(수),개시 : 18:31,경기시간 : 4:01,삼성,롯데,
9, , , , , , , , , ,,,0,0,0,0,0.265,이흥련,구장 : 사직,"관중 : 7,429",2015.06.24(수),개시 : 18:31,경기시간 : 4:01,삼성,롯데,
10, ,우희비, ,좌홈,좌안,투땅, ,우안, ,,,4,3,3,2,0.286,김상수,구장 : 사직,"관중 : 7,429",2015.06.24(수),개시 : 18:31,경기시간 : 4:01,삼성,롯데,
0,우중안,2비,우비,중희비, ,투땅, ,삼진, ,,,5,1,1,0,0.277,아두치,구장 : 사직,"관중 : 7,429",2015.06.24(수),개시 : 18:31,경기시간 : 4:01,롯데,삼성,
1,좌중안,우비,투땅,우안, ,좌안, , , ,,,5,3,1,1,0.311,김문호,구장 : 사직,"관중 : 7,429",2015.06.24(수),개시 : 18:31,경기시간 : 4:01,롯데,삼성,
2,유땅,중안, ,우비/ 유비, ,포파, , , ,,,5,1,1,1,0.313,황재균,구장 : 사직,"관중 : 7,429",2015.06.24(수),개시 : 18:31,경기시간 : 4:01,롯데,삼성,
3,우중안,좌2, ,중홈,삼진, ,삼진, , ,,,5,3,4,1,0.290,최준석,구장 : 사직,"관중 : 7,429",2015.06.24(수),개시 : 18:31,경기시간 : 4:01,롯데,삼성,
4,4구,중비, ,유실,좌홈, ,삼진, , ,,,4,1,1,2,0.327,강민호,구장 : 사직,"관중 : 7,429",2015.06.24(수),개시 : 18:31,경기시간 : 4:01,롯데,삼성,
5,4구, ,중2,우안,1땅, ,유비, , ,,,4,2,0,2,0.287,정훈,구장 : 사직,"관중 : 7,429",2015.06.24(수),개시 : 18:31,경기시간 : 4:01,롯데,삼성,
6,2땅, ,유비, , , , , , ,,,2,0,0,0,0.242,박종윤,구장 : 사직,"관중 : 7,429",2015.06.24(수),개시 : 18:31,경기시간 : 4:01,롯데,삼성,
7, , , ,좌안,우중안, , ,2실, ,,,3,2,1,1,0.250,오윤석,구장 : 사직,"관중 : 7,429",2015.06.24(수),개시 : 18:31,경기시간 : 4:01,롯데,삼성,
8, ,4구,중홈,사구,2땅, , ,1희번, ,,,2,1,2,3,0.333,이우민,구장 : 사직,"관중 : 7,429",2015.06.24(수),개시 : 18:31,경기시간 : 4:01,롯데,삼성,
9, ,좌안,좌2,우중안, ,삼진, ,삼진, ,,,5,3,2,2,0.299,오승택,구장 : 사직,"관중 : 7,429",2015.06.24(수),개시 : 18:31,경기시간 : 4:01,롯데,삼성,
0,3직,중비, ,우안, ,4구, ,우중3, ,,,4,2,0,2,0.296,박용택,구장 : 수원,"관중 : 6,808",2015.06.24(수),개시 : 18:29,경기시간 : 3:29,LG,KT,
1, , , , , , , , , ,,,0,0,0,0,0.333,이민재,구장 : 수원,"관중 : 6,808",2015.06.24(수),개시 : 18:29,경기시간 : 3:29,LG,KT,
2,사구,4구, ,투번, ,우2, ,중안, ,,,3,2,1,0,0.232,문선재,구장 : 수원,"관중 : 6,808",2015.06.24(수),개시 : 18:29,경기시간 : 3:29,LG,KT,
3,4구,삼진, ,좌홈, ,1직, ,32병, ,,,4,1,2,1,0.314,정성훈,구장 : 수원,"관중 : 6,808",2015.06.24(수),개시 : 18:29,경기시간 : 3:29,LG,KT,
4,삼진, ,좌2,우비, ,삼진, , ,유비,,,5,1,0,0,0.308,히메네스,구장 : 수원,"관중 : 6,808",2015.06.24(수),개시 : 18:29,경기시간 : 3:29,LG,KT,
5,1직, ,좌비, ,4구, ,우안, ,1땅,,,4,1,0,1,0.259,오지환,구장 : 수원,"관중 : 6,808",2015.06.24(수),개시 : 18:29,경기시간 : 3:29,LG,KT,
6, ,4구,좌비, ,중비, ,투희번, , ,,,2,0,0,0,0.287,양석환,구장 : 수원,"관중 : 6,808",2015.06.24(수),개시 : 18:29,경기시간 : 3:29,LG,KT,
7, , , , , , , , ,우안,,,1,1,0,0,0.259,김용의,구장 : 수원,"관중 : 6,808",2015.06.24(수),개시 : 18:29,경기시간 : 3:29,LG,KT,
8, ,유땅,2직, ,4구, ,중안, ,우비,,,4,1,1,1,0.235,채은성,구장 : 수원,"관중 : 6,808",2015.06.24(수),개시 : 18:29,경기시간 : 3:29,LG,KT,
9, ,우중2, ,좌홈,삼진, ,유2병, , ,,,4,2,2,1,0.243,유강남,구장 : 수원,"관중 : 6,808",2015.06.24(수),개시 : 18:29,경기시간 : 3:29,LG,KT,
10, ,4구, ,유땅, ,1비, , , ,,,2,0,0,0,0.250,백창수,구장 : 수원,"관중 : 6,808",2015.06.24(수),개시 : 18:29,경기시간 : 3:29,LG,KT,
11, , , , , , , ,삼진, ,,,1,0,0,0,0.188,박지규,구장 : 수원,"관중 : 6,808",2015.06.24(수),개시 : 18:29,경기시간 : 3:29,LG,KT,
0,삼진, ,삼진, ,유땅, ,1땅, ,좌비,,,5,0,0,0,0.268,이대형,구장 : 수원,"관중 : 6,808",2015.06.24(수),개시 : 18:29,경기시간 : 3:29,KT,LG,
1,3땅, ,3땅, ,중안, ,좌비, , ,,,4,1,1,0,0.375,오정복,구장 : 수원,"관중 : 6,808",2015.06.24(수),개시 : 18:29,경기시간 : 3:29,KT,LG,
2,우2, ,삼진, ,중안, ,우비, , ,,,4,2,0,1,0.355,마르테,구장 : 수원,"관중 : 6,808",2015.06.24(수),개시 : 18:29,경기시간 : 3:29,KT,LG,
3,좌안, , ,4구,4구, , ,삼진, ,,,2,1,1,0,0.362,댄블랙,구장 : 수원,"관중 : 6,808",2015.06.24(수),개시 : 18:29,경기시간 : 3:29,KT,LG,
4,중비, , ,삼진,32병, , ,삼진, ,,,4,0,0,0,0.260,김상현,구장 : 수원,"관중 : 6,808",2015.06.24(수),개시 : 18:29,경기시간 : 3:29,KT,LG,
5, ,좌안, ,3땅, ,중안, ,4구, ,,,3,2,0,0,0.301,장성우,구장 : 수원,"관중 : 6,808",2015.06.24(수),개시 : 18:29,경기시간 : 3:29,KT,LG,
6, ,투희번, ,유안, ,투유병, , , ,,,2,1,0,0,0.250,박경수,구장 : 수원,"관중 : 6,808",2015.06.24(수),개시 : 18:29,경기시간 : 3:29,KT,LG,
7, , , , , , , ,삼진, ,,,1,0,0,0,0.178,문상철,구장 : 수원,"관중 : 6,808",2015.06.24(수),개시 : 18:29,경기시간 : 3:29,KT,LG,
8, ,삼진, ,삼진, ,4구, , , ,,,2,0,0,0,0.256,박기혁,구장 : 수원,"관중 : 6,808",2015.06.24(수),개시 : 18:29,경기시간 : 3:29,KT,LG,
9, , , , , , , , ,삼진,,,1,0,0,0,0.184,심우준,구장 : 수원,"관중 : 6,808",2015.06.24(수),개시 : 18:29,경기시간 : 3:29,KT,LG,
10, ,삼진, , ,중2, , , , ,,,2,1,0,1,0.251,하준호,구장 : 수원,"관중 : 6,808",2015.06.24(수),개시 : 18:29,경기시간 : 3:29,KT,LG,
11, , , , , ,3파, , , ,,,1,0,0,0,0.234,윤요섭,구장 : 수원,"관중 : 6,808",2015.06.24(수),개시 : 18:29,경기시간 : 3:29,KT,LG,
12, , , , , , , , ,중비,,,1,0,0,0,0.228,김사연,구장 : 수원,"관중 : 6,808",2015.06.24(수),개시 : 18:29,경기시간 : 3:29,KT,LG,
0,2땅, ,좌비, ,2희실, ,중안,삼진, ,,,4,1,0,1,0.330,이명기,구장 : 잠실,"관중 : 7,260",2015.06.25(목),개시 : 18:30,경기시간 : 4:04,SK,두산,
1,삼진, , ,2땅,삼진, ,투희번,3땅, ,,,4,0,0,0,0.252,나주환,구장 : 잠실,"관중 : 7,260",2015.06.25(목),개시 : 18:30,경기시간 : 4:04,SK,두산,
2,중비, , ,좌안,우비, ,유비,3땅, ,,,5,1,0,1,0.269,최정,구장 : 잠실,"관중 : 7,260",2015.06.25(목),개시 : 18:30,경기시간 : 4:04,SK,두산,
3, ,삼진, ,중안, ,4구,4구, ,삼진,,,3,1,0,3,0.282,브라운,구장 : 잠실,"관중 : 7,260",2015.06.25(목),개시 : 18:30,경기시간 : 4:04,SK,두산,
4, , , , , , , , , ,,,0,0,0,0,0.293,조동화,구장 : 잠실,"관중 : 7,260",2015.06.25(목),개시 : 18:30,경기시간 : 4:04,SK,두산,
5, ,우비, ,삼진, ,좌홈,우2, ,삼진,,,5,2,3,2,0.294,이재원,구장 : 잠실,"관중 : 7,260",2015.06.25(목),개시 : 18:30,경기시간 : 4:04,SK,두산,
6, ,좌비, ,중홈, ,1땅,중안, , ,,,4,2,5,1,0.317,김강민,구장 : 잠실,"관중 : 7,260",2015.06.25(목),개시 : 18:30,경기시간 : 4:04,SK,두산,
7, , , , , , , , ,중비,,,1,0,0,0,0.000,윤중환,구장 : 잠실,"관중 : 7,260",2015.06.25(목),개시 : 18:30,경기시간 : 4:04,SK,두산,
8, , ,스낫,좌안, ,중비,중안, , ,,,4,2,0,0,0.223,박진만,구장 : 잠실,"관중 : 7,260",2015.06.25(목),개시 : 18:30,경기시간 : 4:04,SK,두산,
9, , ,1희번,투땅, ,4구,사구, , ,,,1,0,0,0,0.253,정상호,구장 : 잠실,"관중 : 7,260",2015.06.25(목),개시 : 18:30,경기시간 : 4:04,SK,두산,
10, , ,우비, ,좌중2,1파,좌비, , ,,,4,1,0,0,0.269,김성현,구장 : 잠실,"관중 : 7,260",2015.06.25(목),개시 : 18:30,경기시간 : 4:04,SK,두산,
0,좌중2, ,좌안, ,우비, ,좌비,중비,투땅,,,6,2,0,1,0.332,민병헌,구장 : 잠실,"관중 : 7,260",2015.06.25(목),개시 : 18:30,경기시간 : 4:04,두산,SK,
1,투희번, ,삼진, ,1땅, ,유안,좌비, ,,,4,1,0,0,0.286,정수빈,구장 : 잠실,"관중 : 7,260",2015.06.25(목),개시 : 18:30,경기시간 : 4:04,두산,SK,
2,4구, ,우비, , ,좌비,유땅, ,우2,,,4,1,0,1,0.315,김현수,구장 : 잠실,"관중 : 7,260",2015.06.25(목),개시 : 18:30,경기시간 : 4:04,두산,SK,
3,우희비, ,삼진, , ,중안,중안, ,우안,,,4,3,2,1,0.243,로메로,구장 : 잠실,"관중 : 7,260",2015.06.25(목),개시 : 18:30,경기시간 : 4:04,두산,SK,
4, , , , , , , , , ,,,0,0,0,1,0.227,박건우,구장 : 잠실,"관중 : 7,260",2015.06.25(목),개시 : 18:30,경기시간 : 4:04,두산,SK,
5,삼진, , ,3비, ,유좌안,좌비, ,좌안,,,5,2,1,0,0.288,오재원,구장 : 잠실,"관중 : 7,260",2015.06.25(목),개시 : 18:30,경기시간 : 4:04,두산,SK,
6, ,3땅, ,삼진, , , , , ,,,2,0,0,0,0.251,홍성흔,구장 : 잠실,"관중 : 7,260",2015.06.25(목),개시 : 18:30,경기시간 : 4:04,두산,SK,
7, , , , , ,2땅, ,4구,삼진,,,2,0,0,2,0.246,김재환,구장 : 잠실,"관중 : 7,260",2015.06.25(목),개시 : 18:30,경기시간 : 4:04,두산,SK,
8, ,사구, ,3안, ,중2, ,사구,좌안,,,3,3,3,0,0.330,양의지,구장 : 잠실,"관중 : 7,260",2015.06.25(목),개시 : 18:30,경기시간 : 4:04,두산,SK,
9, , , , , , , , , ,,,0,0,0,0,0.271,정진호,구장 : 잠실,"관중 : 7,260",2015.06.25(목),개시 : 18:30,경기시간 : 4:04,두산,SK,
10, ,유땅, ,우비, ,좌비, ,4구,중안,,,4,1,0,0,0.327,허경민,구장 : 잠실,"관중 : 7,260",2015.06.25(목),개시 : 18:30,경기시간 : 4:04,두산,SK,
11, ,1파, , ,삼진, ,중안,중희비,중비,,,4,1,1,1,0.342,김재호,구장 : 잠실,"관중 : 7,260",2015.06.25(목),개시 : 18:30,경기시간 : 4:04,두산,SK,
0,좌비,우2,좌중2, ,중안, ,2땅, ,중비,,,6,3,4,0,0.302,박용택,구장 : 수원,"관중 : 5,108",2015.06.25(목),개시 : 18:30,경기시간 : 3:33,LG,KT,
1,1파,3비,유땅, ,우2, ,우중2, , ,,,5,2,0,0,0.241,문선재,구장 : 수원,"관중 : 5,108",2015.06.25(목),개시 : 18:30,경기시간 : 3:33,LG,KT,
2,좌2,3땅,4구, ,투땅, , , , ,,,3,1,0,1,0.314,정성훈,구장 : 수원,"관중 : 5,108",2015.06.25(목),개시 : 18:30,경기시간 : 3:33,LG,KT,
3, , , , , , ,삼진, , ,,,1,0,0,0,0.289,나성용,구장 : 수원,"관중 : 5,108",2015.06.25(목),개시 : 18:30,경기시간 : 3:33,LG,KT,
4, , , , , , , , , ,,,0,0,0,0,0.333,이민재,구장 : 수원,"관중 : 5,108",2015.06.25(목),개시 : 18:30,경기시간 : 3:33,LG,KT,
5,중안, ,좌안/ 삼진, ,좌비, , ,포파, ,,,5,2,1,1,0.323,히메네스,구장 : 수원,"관중 : 5,108",2015.06.25(목),개시 : 18:30,경기시간 : 3:33,LG,KT,
6, , , , , , , , , ,,,0,0,0,0,0.287,양석환,구장 : 수원,"관중 : 5,108",2015.06.25(목),개시 : 18:30,경기시간 : 3:33,LG,KT,
7,우비, ,우안,2땅, ,삼진, ,2직, ,,,5,1,0,1,0.258,오지환,구장 : 수원,"관중 : 5,108",2015.06.25(목),개시 : 18:30,경기시간 : 3:33,LG,KT,
8, ,중안,좌2,중안, ,중비, ,우홈, ,,,5,4,2,3,0.267,채은성,구장 : 수원,"관중 : 5,108",2015.06.25(목),개시 : 18:30,경기시간 : 3:33,LG,KT,
9, ,투희번,3실,유땅, ,좌비, ,좌비, ,,,4,0,0,1,0.252,김용의,구장 : 수원,"관중 : 5,108",2015.06.25(목),개시 : 18:30,경기시간 : 3:33,LG,KT,
10, ,우안,삼진,유땅, , ,중홈, , ,,,4,2,2,2,0.252,유강남,구장 : 수원,"관중 : 5,108",2015.06.25(목),개시 : 18:30,경기시간 : 3:33,LG,KT,
11, , , , , , , , ,삼진,,,1,0,0,0,0.000,조윤준,구장 : 수원,"관중 : 5,108",2015.06.25(목),개시 : 18:30,경기시간 : 3:33,LG,KT,
12, ,좌안, , , , , , , ,,,1,1,0,0,0.276,백창수,구장 : 수원,"관중 : 5,108",2015.06.25(목),개시 : 18:30,경기시간 : 3:33,LG,KT,
13, , ,사구, , , , , , ,,,0,0,1,1,0.400,서상우,구장 : 수원,"관중 : 5,108",2015.06.25(목),개시 : 18:30,경기시간 : 3:33,LG,KT,
14, , , , ,삼진, ,유땅, ,우비,,,3,0,0,0,0.182,박지규,구장 : 수원,"관중 : 5,108",2015.06.25(목),개시 : 18:30,경기시간 : 3:33,LG,KT,
0,삼진, ,좌안, ,삼진, , , , ,,,3,1,0,0,0.269,이대형,구장 : 수원,"관중 : 5,108",2015.06.25(목),개시 : 18:30,경기시간 : 3:33,KT,LG,
1, , , , , , ,좌중홈,우비, ,,,2,1,1,1,0.237,김사연,구장 : 수원,"관중 : 5,108",2015.06.25(목),개시 : 18:30,경기시간 : 3:33,KT,LG,
2,중안, ,사구, ,사구, ,중안, ,삼진,,,3,2,0,1,0.455,오정복,구장 : 수원,"관중 : 5,108",2015.06.25(목),개시 : 18:30,경기시간 : 3:33,KT,LG,
3,삼진, ,삼진, ,삼진, , , , ,,,3,0,0,0,0.348,마르테,구장 : 수원,"관중 : 5,108",2015.06.25(목),개시 : 18:30,경기시간 : 3:33,KT,LG,
4, , , , , , ,삼진, ,유땅,,,2,0,0,0,0.170,문상철,구장 : 수원,"관중 : 5,108",2015.06.25(목),개시 : 18:30,경기시간 : 3:33,KT,LG,
5, ,우중2,삼진, , ,삼진,우안, ,4구,,,4,2,0,0,0.370,댄블랙,구장 : 수원,"관중 : 5,108",2015.06.25(목),개시 : 18:30,경기시간 : 3:33,KT,LG,
6, ,삼진,유땅, , , , , , ,,,2,0,0,0,0.298,장성우,구장 : 수원,"관중 : 5,108",2015.06.25(목),개시 : 18:30,경기시간 : 3:33,KT,LG,
7, , , , , ,우중홈,좌안, ,2실,,,3,2,2,1,0.254,윤요섭,구장 : 수원,"관중 : 5,108",2015.06.25(목),개시 : 18:30,경기시간 : 3:33,KT,LG,
8, ,유안, ,중안, ,삼진,삼진, ,중비,,,5,2,0,0,0.263,김상현,구장 : 수원,"관중 : 5,108",2015.06.25(목),개시 : 18:30,경기시간 : 3:33,KT,LG,
9, ,삼진, ,2유병, ,4구,1땅, , ,,,3,0,0,0,0.247,박경수,구장 : 수원,"관중 : 5,108",2015.06.25(목),개시 : 18:30,경기시간 : 3:33,KT,LG,
10, ,삼진, ,3땅, ,좌안, , , ,,,3,1,0,0,0.258,박기혁,구장 : 수원,"관중 : 5,108",2015.06.25(목),개시 : 18:30,경기시간 : 3:33,KT,LG,
11, , , , , , , ,삼진, ,,,1,0,0,0,0.182,심우준,구장 : 수원,"관중 : 5,108",2015.06.25(목),개시 : 18:30,경기시간 : 3:33,KT,LG,
12, , ,우홈, ,삼진, , , , ,,,2,1,1,1,0.254,하준호,구장 : 수원,"관중 : 5,108",2015.06.25(목),개시 : 18:30,경기시간 : 3:33,KT,LG,
13, , , , , ,중비, ,삼진, ,,,2,0,0,0,0.208,신명철,구장 : 수원,"관중 : 5,108",2015.06.25(목),개시 : 18:30,경기시간 : 3:33,KT,LG,
0,삼진,삼진, ,삼진, ,좌비, ,우비, ,,,5,0,0,0,0.296,박민우,구장 : 잠실,"관중 : 8,673",2015.06.26(금),개시 : 18:30,경기시간 : 3:32,NC,LG,
1,삼진, ,삼진, ,2안,3비, ,중비, ,,,5,1,0,1,0.316,김종호,구장 : 잠실,"관중 : 8,673",2015.06.26(금),개시 : 18:30,경기시간 : 3:32,NC,LG,
2, , , , , , , , , ,,,0,0,0,0,0.319,김성욱,구장 : 잠실,"관중 : 8,673",2015.06.26(금),개시 : 18:30,경기시간 : 3:32,NC,LG,
3,삼진, ,2땅, ,3안,삼진, , ,좌중홈,,,5,2,1,1,0.306,나성범,구장 : 잠실,"관중 : 8,673",2015.06.26(금),개시 : 18:30,경기시간 : 3:32,NC,LG,
4, ,좌비,4구, ,3땅, ,3파, ,유비,,,4,0,0,0,0.344,테임즈,구장 : 잠실,"관중 : 8,673",2015.06.26(금),개시 : 18:30,경기시간 : 3:32,NC,LG,
5, , , , , , , , , ,,,0,0,0,0,0.283,조영훈,구장 : 잠실,"관중 : 8,673",2015.06.26(금),개시 : 18:30,경기시간 : 3:32,NC,LG,
6, ,우안,유땅, ,4구, ,4구, , ,,,2,1,0,0,0.310,이호준,구장 : 잠실,"관중 : 8,673",2015.06.26(금),개시 : 18:30,경기시간 : 3:32,NC,LG,
7, , , , , , , , ,삼진,,,1,0,0,1,0.258,최재원,구장 : 잠실,"관중 : 8,673",2015.06.26(금),개시 : 18:30,경기시간 : 3:32,NC,LG,
8, ,2실, ,좌2,2땅, ,우3, ,삼진,,,5,2,1,2,0.273,이종욱,구장 : 잠실,"관중 : 8,673",2015.06.26(금),개시 : 18:30,경기시간 : 3:32,NC,LG,
9, ,4구, ,1땅,삼진, ,유땅, , ,,,3,0,0,0,0.275,지석훈,구장 : 잠실,"관중 : 8,673",2015.06.26(금),개시 : 18:30,경기시간 : 3:32,NC,LG,
10, ,1땅, ,투땅, ,좌홈,3땅, , ,,,4,1,1,1,0.180,손시헌,구장 : 잠실,"관중 : 8,673",2015.06.26(금),개시 : 18:30,경기시간 : 3:32,NC,LG,
11, ,4구, ,우중안, ,4구, ,우비, ,,,2,1,1,0,0.282,김태군,구장 : 잠실,"관중 : 8,673",2015.06.26(금),개시 : 18:30,경기시간 : 3:32,NC,LG,
0,중2,2유병, ,삼진, , ,중비, ,3땅,,,5,1,0,1,0.300,박용택,구장 : 잠실,"관중 : 8,673",2015.06.26(금),개시 : 18:30,경기시간 : 3:32,LG,NC,
1,4구, ,투번, ,1비, , , , ,,,2,0,0,1,0.236,문선재,구장 : 잠실,"관중 : 8,673",2015.06.26(금),개시 : 18:30,경기시간 : 3:32,LG,NC,
2, , , , , , ,우비, , ,,,1,0,0,0,0.283,나성용,구장 : 잠실,"관중 : 8,673",2015.06.26(금),개시 : 18:30,경기시간 : 3:32,LG,NC,
3, , , , , , , , , ,,,0,0,0,0,0.333,이민재,구장 : 잠실,"관중 : 8,673",2015.06.26(금),개시 : 18:30,경기시간 : 3:32,LG,NC,
4,좌홈, ,삼진, ,사구, ,2땅, , ,,,3,1,3,1,0.314,정성훈,구장 : 잠실,"관중 : 8,673",2015.06.26(금),개시 : 18:30,경기시간 : 3:32,LG,NC,
5,중비, ,중안, ,삼진, , ,좌비, ,,,4,1,0,0,0.314,히메네스,구장 : 잠실,"관중 : 8,673",2015.06.26(금),개시 : 18:30,경기시간 : 3:32,LG,NC,
6,좌중2, ,2땅, ,삼진, , ,삼진, ,,,4,1,0,0,0.258,오지환,구장 : 잠실,"관중 : 8,673",2015.06.26(금),개시 : 18:30,경기시간 : 3:32,LG,NC,
7,유땅, , ,삼진, ,좌안, ,삼진, ,,,4,1,0,0,0.267,채은성,구장 : 잠실,"관중 : 8,673",2015.06.26(금),개시 : 18:30,경기시간 : 3:32,LG,NC,
8,삼진, , ,중비, ,2실, , ,중안,,,4,1,0,0,0.252,김용의,구장 : 잠실,"관중 : 8,673",2015.06.26(금),개시 : 18:30,경기시간 : 3:32,LG,NC,
9, ,2비, ,우중안, ,32병, , ,삼진,,,4,1,0,0,0.252,유강남,구장 : 잠실,"관중 : 8,673",2015.06.26(금),개시 : 18:30,경기시간 : 3:32,LG,NC,
10, ,우안, ,중2, , , , , ,,,2,2,0,0,0.323,백창수,구장 : 잠실,"관중 : 8,673",2015.06.26(금),개시 : 18:30,경기시간 : 3:32,LG,NC,
11, , , , , , ,우2, , ,,,1,1,0,0,0.190,박지규,구장 : 잠실,"관중 : 8,673",2015.06.26(금),개시 : 18:30,경기시간 : 3:32,LG,NC,
12, , , , , , , , ,포파,,,1,0,0,0,0.286,양석환,구장 : 잠실,"관중 : 8,673",2015.06.26(금),개시 : 18:30,경기시간 : 3:32,LG,NC,
0,좌비, ,4구,4구, ,4구, ,4구, ,,,1,0,0,3,0.338,이용규,구장 : 문학,"관중 : 9,498",2015.06.26(금),개시 : 18:30,경기시간 : 3:35,한화,SK,
1,우안, ,투희실,4구, ,투비, ,좌홈, ,,,3,2,2,1,0.429,장운호,구장 : 문학,"관중 : 9,498",2015.06.26(금),개시 : 18:30,경기시간 : 3:35,한화,SK,
2,유2병, ,투땅,투땅, , , , , ,,,3,0,0,0,0.244,김태완,구장 : 문학,"관중 : 9,498",2015.06.26(금),개시 : 18:30,경기시간 : 3:35,한화,SK,
3, , , , , ,중안, ,4구, ,,,1,1,0,0,0.276,한상훈,구장 : 문학,"관중 : 9,498",2015.06.26(금),개시 : 18:30,경기시간 : 3:35,한화,SK,
