,0,1,2,3,4,5,6,7,8,9,10,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2,11
11, , , , , , ,3파,좌비, ,,,2,0,0,0,0.118,정상호,구장 : 잠실,"관중 : 15,224",2017.04.16(일),개시 : 13:59,경기시간 : 3:37,LG,KT,
12, ,우비, ,1파,삼진, ,유땅, , ,,,4,0,0,0,0.385,손주인,구장 : 잠실,"관중 : 15,224",2017.04.16(일),개시 : 13:59,경기시간 : 3:37,LG,KT,
13, , , , , , , ,삼진, ,,,1,0,0,0,0.174,김용의,구장 : 잠실,"관중 : 15,224",2017.04.16(일),개시 : 13:59,경기시간 : 3:37,LG,KT,
14, , , , , , , , , ,,,0,0,0,0,0.000,신정락,구장 : 잠실,"관중 : 15,224",2017.04.16(일),개시 : 13:59,경기시간 : 3:37,LG,KT,
15, , , , , , , , , ,,,0,0,0,0,0.000,최동환,구장 : 잠실,"관중 : 15,224",2017.04.16(일),개시 : 13:59,경기시간 : 3:37,LG,KT,
0,중안, ,유땅, ,삼진, ,삼진, ,1땅,,,5,1,0,0,0.293,박해민,구장 : 사직,"관중 : 20,841",2017.04.16(일),개시 : 14:02,경기시간 : 3:03,삼성,롯데,
1,우안, ,우비, , ,3직, , , ,,,3,1,0,0,0.235,배영섭,구장 : 사직,"관중 : 20,841",2017.04.16(일),개시 : 14:02,경기시간 : 3:03,삼성,롯데,
2, , , , , , ,우중안, , ,,,1,1,0,0,0.325,김헌곤,구장 : 사직,"관중 : 20,841",2017.04.16(일),개시 : 14:02,경기시간 : 3:03,삼성,롯데,
3,우비, , ,우비, ,4구,유땅, , ,,,3,0,0,1,0.226,구자욱,구장 : 사직,"관중 : 20,841",2017.04.16(일),개시 : 14:02,경기시간 : 3:03,삼성,롯데,
4,삼진, , ,우2, ,4구, ,좌비, ,,,3,1,0,1,0.245,이승엽,구장 : 사직,"관중 : 20,841",2017.04.16(일),개시 : 14:02,경기시간 : 3:03,삼성,롯데,
5, ,삼진, ,우비, , , , , ,,,2,0,0,0,0.143,백상원,구장 : 사직,"관중 : 20,841",2017.04.16(일),개시 : 14:02,경기시간 : 3:03,삼성,롯데,
6, , , , , ,좌2, ,1땅, ,,,2,1,1,1,0.370,조동찬,구장 : 사직,"관중 : 20,841",2017.04.16(일),개시 : 14:02,경기시간 : 3:03,삼성,롯데,
7, ,유땅, ,유땅, ,3안, ,우중안, ,,,4,2,1,0,0.234,이원석,구장 : 사직,"관중 : 20,841",2017.04.16(일),개시 : 14:02,경기시간 : 3:03,삼성,롯데,
8, ,우안, , ,3땅,중안, ,삼진, ,,,4,2,0,0,0.160,러프,구장 : 사직,"관중 : 20,841",2017.04.16(일),개시 : 14:02,경기시간 : 3:03,삼성,롯데,
9, ,유땅, , ,우안,우희비, , ,삼진,,,3,1,1,0,0.277,이지영,구장 : 사직,"관중 : 20,841",2017.04.16(일),개시 : 14:02,경기시간 : 3:03,삼성,롯데,
10, , ,유땅, ,투땅, ,투땅, ,2땅,,,4,0,0,0,0.320,강한울,구장 : 사직,"관중 : 20,841",2017.04.16(일),개시 : 14:02,경기시간 : 3:03,삼성,롯데,
0,삼진, , ,2안, ,중안, ,우2, ,,,4,3,0,0,0.282,김문호,구장 : 사직,"관중 : 20,841",2017.04.16(일),개시 : 14:02,경기시간 : 3:03,롯데,삼성,
1,좌안, , ,2유병, ,중비, ,3비, ,,,4,1,0,0,0.304,번즈,구장 : 사직,"관중 : 20,841",2017.04.16(일),개시 : 14:02,경기시간 : 3:03,롯데,삼성,
2,유땅, , ,중안, ,좌비, ,유땅, ,,,4,1,0,0,0.283,손아섭,구장 : 사직,"관중 : 20,841",2017.04.16(일),개시 : 14:02,경기시간 : 3:03,롯데,삼성,
3, ,3파, ,좌안, , ,중비, ,유비,,,4,1,0,0,0.460,이대호,구장 : 사직,"관중 : 20,841",2017.04.16(일),개시 : 14:02,경기시간 : 3:03,롯데,삼성,
4, ,삼진, ,투땅, , ,삼진, , ,,,3,0,0,0,0.286,최준석,구장 : 사직,"관중 : 20,841",2017.04.16(일),개시 : 14:02,경기시간 : 3:03,롯데,삼성,
5, , , , , , , , ,삼진,,,1,0,0,0,0.333,나경민,구장 : 사직,"관중 : 20,841",2017.04.16(일),개시 : 14:02,경기시간 : 3:03,롯데,삼성,
6, ,좌비, , ,우비, ,4구, , ,,,2,0,0,0,0.286,강민호,구장 : 사직,"관중 : 20,841",2017.04.16(일),개시 : 14:02,경기시간 : 3:03,롯데,삼성,
7, , , , , , , , ,2땅,,,1,0,0,0,0.182,김대우,구장 : 사직,"관중 : 20,841",2017.04.16(일),개시 : 14:02,경기시간 : 3:03,롯데,삼성,
8, , ,2땅, ,3안, ,2땅, , ,,,3,1,0,0,0.378,이우민,구장 : 사직,"관중 : 20,841",2017.04.16(일),개시 : 14:02,경기시간 : 3:03,롯데,삼성,
9, , ,4구, ,삼진, , , , ,,,1,0,0,0,0.111,오승택,구장 : 사직,"관중 : 20,841",2017.04.16(일),개시 : 14:02,경기시간 : 3:03,롯데,삼성,
10, , , , , , , , , ,,,0,0,0,0,0.184,신본기,구장 : 사직,"관중 : 20,841",2017.04.16(일),개시 : 14:02,경기시간 : 3:03,롯데,삼성,
11, , , , , , , ,우비, ,,,1,0,0,0,0.250,정훈,구장 : 사직,"관중 : 20,841",2017.04.16(일),개시 : 14:02,경기시간 : 3:03,롯데,삼성,
12, , ,삼진, , ,삼진, ,중안, ,,,3,1,0,0,0.211,문규현,구장 : 사직,"관중 : 20,841",2017.04.16(일),개시 : 14:02,경기시간 : 3:03,롯데,삼성,
0,우안, ,삼진,삼진, ,좌안, ,좌파, ,,,5,2,1,0,0.357,이정후,구장 : 광주,"관중 : 13,578",2017.04.16(일),개시 : 13:59,경기시간 : 3:37,넥센,KIA,
1,삼진, ,중안, ,삼진,1땅, ,삼진, ,,,5,1,0,0,0.250,고종욱,구장 : 광주,"관중 : 13,578",2017.04.16(일),개시 : 13:59,경기시간 : 3:37,넥센,KIA,
2,1땅, ,좌비, ,우안,삼진, , ,중비,,,5,1,0,0,0.333,서건창,구장 : 광주,"관중 : 13,578",2017.04.16(일),개시 : 13:59,경기시간 : 3:37,넥센,KIA,
3,우비, , ,좌안,유땅, ,삼진, ,2안,,,5,2,0,1,0.379,윤석민,구장 : 광주,"관중 : 13,578",2017.04.16(일),개시 : 13:59,경기시간 : 3:37,넥센,KIA,
4, ,삼진, ,3땅, ,4구,중비, ,사구,,,3,0,0,2,0.387,허정협,구장 : 광주,"관중 : 13,578",2017.04.16(일),개시 : 13:59,경기시간 : 3:37,넥센,KIA,
5, ,삼진, ,좌중2, ,중비,우비, ,4구,,,4,1,1,1,0.292,김민성,구장 : 광주,"관중 : 13,578",2017.04.16(일),개시 : 13:59,경기시간 : 3:37,넥센,KIA,
6, ,좌안, ,야선, ,우안, ,4구,중희비,,,3,2,1,2,0.250,김하성,구장 : 광주,"관중 : 13,578",2017.04.16(일),개시 : 13:59,경기시간 : 3:37,넥센,KIA,
7, ,좌비, ,우중2, ,좌중안, ,우비,2땅,,,5,2,3,0,0.400,김웅빈,구장 : 광주,"관중 : 13,578",2017.04.16(일),개시 : 13:59,경기시간 : 3:37,넥센,KIA,
8, , ,좌안,좌파, ,4구, , , ,,,2,1,0,0,0.211,박동원,구장 : 광주,"관중 : 13,578",2017.04.16(일),개시 : 13:59,경기시간 : 3:37,넥센,KIA,
9, , , , , , , , , ,,,0,0,0,0,0.125,대니돈,구장 : 광주,"관중 : 13,578",2017.04.16(일),개시 : 13:59,경기시간 : 3:37,넥센,KIA,
10, , , , , , , ,좌안, ,,,1,1,0,0,0.250,이택근,구장 : 광주,"관중 : 13,578",2017.04.16(일),개시 : 13:59,경기시간 : 3:37,넥센,KIA,
11, , , , , , , , , ,,,0,0,0,0,0.222,김재현,구장 : 광주,"관중 : 13,578",2017.04.16(일),개시 : 13:59,경기시간 : 3:37,넥센,KIA,
0,4구, ,우비, , ,중안,중비,좌희비, ,,,3,1,1,2,0.235,버나디나,구장 : 광주,"관중 : 13,578",2017.04.16(일),개시 : 13:59,경기시간 : 3:37,KIA,넥센,
1,투희번, ,유비, , ,중안,우안,유땅, ,,,4,2,0,1,0.348,이명기,구장 : 광주,"관중 : 13,578",2017.04.16(일),개시 : 13:59,경기시간 : 3:37,KIA,넥센,
2, , , , , , , , , ,,,0,0,0,0,0.000,고장혁,구장 : 광주,"관중 : 13,578",2017.04.16(일),개시 : 13:59,경기시간 : 3:37,KIA,넥센,
3,우희비, ,중비, , ,1땅, , , ,,,2,0,1,1,0.333,신종길,구장 : 광주,"관중 : 13,578",2017.04.16(일),개시 : 13:59,경기시간 : 3:37,KIA,넥센,
4, , , , , , ,2직, , ,,,1,0,0,0,0.364,김선빈,구장 : 광주,"관중 : 13,578",2017.04.16(일),개시 : 13:59,경기시간 : 3:37,KIA,넥센,
5,중2, , ,삼진, ,중안,고4, , ,,,3,2,1,1,0.348,최형우,구장 : 광주,"관중 : 13,578",2017.04.16(일),개시 : 13:59,경기시간 : 3:37,KIA,넥센,
6,삼진, , ,중비, ,좌안,좌안, , ,,,4,2,3,0,0.367,안치홍,구장 : 광주,"관중 : 13,578",2017.04.16(일),개시 : 13:59,경기시간 : 3:37,KIA,넥센,
7, ,좌안, ,좌비, ,삼진,삼진, , ,,,4,1,0,0,0.176,서동욱,구장 : 광주,"관중 : 13,578",2017.04.16(일),개시 : 13:59,경기시간 : 3:37,KIA,넥센,
8, ,3파, , ,중비,우중안, ,4구, ,,,3,1,1,1,0.211,김민식,구장 : 광주,"관중 : 13,578",2017.04.16(일),개시 : 13:59,경기시간 : 3:37,KIA,넥센,
9, ,3파, , ,중직, , , , ,,,2,0,0,0,0.156,김주형,구장 : 광주,"관중 : 13,578",2017.04.16(일),개시 : 13:59,경기시간 : 3:37,KIA,넥센,
10, , , , , ,좌비, ,중안, ,,,2,1,0,0,0.350,나지완,구장 : 광주,"관중 : 13,578",2017.04.16(일),개시 : 13:59,경기시간 : 3:37,KIA,넥센,
11, , , , , , , , , ,,,0,0,0,0,0.000,이호신,구장 : 광주,"관중 : 13,578",2017.04.16(일),개시 : 13:59,경기시간 : 3:37,KIA,넥센,
12, ,우파, , ,3파, , , , ,,,2,0,0,0,0.333,김지성,구장 : 광주,"관중 : 13,578",2017.04.16(일),개시 : 13:59,경기시간 : 3:37,KIA,넥센,
13, , , , , , ,좌안,유땅, ,,,2,1,0,1,0.200,김주찬,구장 : 광주,"관중 : 13,578",2017.04.16(일),개시 : 13:59,경기시간 : 3:37,KIA,넥센,
0,유땅, ,4구, ,중비, ,우중안, , ,,,3,1,1,1,0.262,김강민,구장 : 대전,"관중 : 11,090",2017.04.16(일),개시 : 14:00,경기시간 : 3:19,SK,한화,
1, , , , , , , ,삼진, ,,,1,0,0,0,0.229,노수광,구장 : 대전,"관중 : 11,090",2017.04.16(일),개시 : 14:00,경기시간 : 3:19,SK,한화,
2,3땅, ,1땅, ,1파, ,투안, , ,,,4,1,0,1,0.308,나주환,구장 : 대전,"관중 : 11,090",2017.04.16(일),개시 : 14:00,경기시간 : 3:19,SK,한화,
3, , , , , , , ,유땅, ,,,1,0,0,0,0.194,김성현,구장 : 대전,"관중 : 11,090",2017.04.16(일),개시 : 14:00,경기시간 : 3:19,SK,한화,
4,유직, ,우비, , ,4구,4구,좌비, ,,,3,0,0,2,0.277,최정,구장 : 대전,"관중 : 11,090",2017.04.16(일),개시 : 14:00,경기시간 : 3:19,SK,한화,
5, ,사구,삼진, , ,좌홈,삼진, , ,,,3,1,2,2,0.327,김동엽,구장 : 대전,"관중 : 11,090",2017.04.16(일),개시 : 14:00,경기시간 : 3:19,SK,한화,
6, , , , , , , , ,유땅,,,1,0,0,0,0.316,정진기,구장 : 대전,"관중 : 11,090",2017.04.16(일),개시 : 14:00,경기시간 : 3:19,SK,한화,
7, ,우3, ,삼진, ,삼진,우2, ,사구,,,4,2,3,2,0.432,한동민,구장 : 대전,"관중 : 11,090",2017.04.16(일),개시 : 14:00,경기시간 : 3:19,SK,한화,
8, ,우희비, ,중2, ,좌중2,좌안, ,1유병,,,4,3,2,1,0.250,정의윤,구장 : 대전,"관중 : 11,090",2017.04.16(일),개시 : 14:00,경기시간 : 3:19,SK,한화,
9, ,삼진, ,좌희비, ,삼진,우안, , ,,,3,1,2,0,0.297,박정권,구장 : 대전,"관중 : 11,090",2017.04.16(일),개시 : 14:00,경기시간 : 3:19,SK,한화,
10, ,중안, ,2비, ,좌비,우직, , ,,,4,1,0,0,0.186,이재원,구장 : 대전,"관중 : 11,090",2017.04.16(일),개시 : 14:00,경기시간 : 3:19,SK,한화,
11, , , , , , , , , ,,,0,0,0,0,0.438,이홍구,구장 : 대전,"관중 : 11,090",2017.04.16(일),개시 : 14:00,경기시간 : 3:19,SK,한화,
12, , ,중안, ,유땅, ,중2/ 우비, , ,,,4,2,0,1,0.500,이대수,구장 : 대전,"관중 : 11,090",2017.04.16(일),개시 : 14:00,경기시간 : 3:19,SK,한화,
0,유땅,삼진, , ,삼진, ,2땅, , ,,,4,0,0,0,0.278,하주석,구장 : 대전,"관중 : 11,090",2017.04.16(일),개시 : 14:00,경기시간 : 3:19,한화,SK,
1,투땅, ,1땅, , ,중안, , , ,,,3,1,0,1,0.333,장민석,구장 : 대전,"관중 : 11,090",2017.04.16(일),개시 : 14:00,경기시간 : 3:19,한화,SK,
2, , , , , , , ,좌비, ,,,1,0,0,0,0.125,조인성,구장 : 대전,"관중 : 11,090",2017.04.16(일),개시 : 14:00,경기시간 : 3:19,한화,SK,
3,중안, ,삼진, , ,중안, ,4구, ,,,3,2,0,0,0.350,정근우,구장 : 대전,"관중 : 11,090",2017.04.16(일),개시 : 14:00,경기시간 : 3:19,한화,SK,
4,중안, ,중비, , ,좌희비, ,1땅, ,,,3,1,1,0,0.326,김태균,구장 : 대전,"관중 : 11,090",2017.04.16(일),개시 : 14:00,경기시간 : 3:19,한화,SK,
5,삼진, , ,1땅, ,중비, , , ,,,3,0,0,0,0.368,이성열,구장 : 대전,"관중 : 11,090",2017.04.16(일),개시 : 14:00,경기시간 : 3:19,한화,SK,
6, , , , , , , ,삼진, ,,,1,0,0,0,0.167,김회성,구장 : 대전,"관중 : 11,090",2017.04.16(일),개시 : 14:00,경기시간 : 3:19,한화,SK,
7, ,우안, ,삼진, ,우비, , ,중비,,,4,1,0,0,0.333,송광민,구장 : 대전,"관중 : 11,090",2017.04.16(일),개시 : 14:00,경기시간 : 3:19,한화,SK,
8, ,우안, ,1땅, , ,1땅, , ,,,3,1,0,0,0.188,양성우,구장 : 대전,"관중 : 11,090",2017.04.16(일),개시 : 14:00,경기시간 : 3:19,한화,SK,
9, , , , , , , , ,투땅,,,1,0,0,0,0.143,강경학,구장 : 대전,"관중 : 11,090",2017.04.16(일),개시 : 14:00,경기시간 : 3:19,한화,SK,
10, ,투희번, , ,유땅, , , , ,,,1,0,0,0,0.056,차일목,구장 : 대전,"관중 : 11,090",2017.04.16(일),개시 : 14:00,경기시간 : 3:19,한화,SK,
11, , , , , , ,4구, ,삼진,,,1,0,0,0,0.216,최진행,구장 : 대전,"관중 : 11,090",2017.04.16(일),개시 : 14:00,경기시간 : 3:19,한화,SK,
12, ,삼진, , ,2땅, ,3땅, , ,,,3,0,0,0,0.194,신성현,구장 : 대전,"관중 : 11,090",2017.04.16(일),개시 : 14:00,경기시간 : 3:19,한화,SK,
0,유비, ,투땅, , ,좌비,삼진, , ,2땅, ,6,1,0,0,0.281,박해민,구장 : 잠실,"관중 : 6,391",2017.04.18(화),개시 : 18:30,경기시간 : 4:45,삼성,두산,유안
1,좌홈, ,유땅, , ,3유안,2땅, , ,좌비, ,5,2,1,2,0.333,김헌곤,구장 : 잠실,"관중 : 6,391",2017.04.18(화),개시 : 18:30,경기시간 : 4:45,삼성,두산,4구
2,좌비, , ,좌안, ,우2, ,1땅, , ,우홈,6,3,1,1,0.254,구자욱,구장 : 잠실,"관중 : 6,391",2017.04.18(화),개시 : 18:30,경기시간 : 4:45,삼성,두산,삼진
3,좌비, , ,3비, ,유땅, ,1땅, , ,1땅,5,0,1,0,0.224,이승엽,구장 : 잠실,"관중 : 6,391",2017.04.18(화),개시 : 18:30,경기시간 : 4:45,삼성,두산, 
4, ,3파, ,투땅, ,삼진, ,삼진, , ,중안,5,1,0,0,0.344,조동찬,구장 : 잠실,"관중 : 6,391",2017.04.18(화),개시 : 18:30,경기시간 : 4:45,삼성,두산, 
5, ,포파, ,삼진, , ,4구, ,2땅, ,중안,4,1,0,0,0.235,이원석,구장 : 잠실,"관중 : 6,391",2017.04.18(화),개시 : 18:30,경기시간 : 4:45,삼성,두산, 
6, ,4구, , ,삼진, , , , , , ,1,0,0,0,0.157,러프,구장 : 잠실,"관중 : 6,391",2017.04.18(화),개시 : 18:30,경기시간 : 4:45,삼성,두산, 
7, , , , , , ,4구, , , , ,0,0,0,0,0.000,박한이,구장 : 잠실,"관중 : 6,391",2017.04.18(화),개시 : 18:30,경기시간 : 4:45,삼성,두산, 
8, , , , , , , , ,좌안, ,유병,2,1,0,0,0.429,정병곤,구장 : 잠실,"관중 : 6,391",2017.04.18(화),개시 : 18:30,경기시간 : 4:45,삼성,두산, 
9, ,우비, , ,삼진, ,4구, ,2병, , ,4,0,0,0,0.255,이지영,구장 : 잠실,"관중 : 6,391",2017.04.18(화),개시 : 18:30,경기시간 : 4:45,삼성,두산,삼진
10, , ,유직, ,투안, ,2땅, , ,포파, ,5,1,0,0,0.309,강한울,구장 : 잠실,"관중 : 6,391",2017.04.18(화),개시 : 18:30,경기시간 : 4:45,삼성,두산,삼진
0,삼진, ,우2,중비, ,포파, , ,3땅, ,3유안,6,2,0,1,0.338,민병헌,구장 : 잠실,"관중 : 6,391",2017.04.18(화),개시 : 18:30,경기시간 : 4:45,두산,삼성, 
1,중비, ,삼진, ,좌안, ,삼진, ,2땅, , ,5,1,0,0,0.182,오재원,구장 : 잠실,"관중 : 6,391",2017.04.18(화),개시 : 18:30,경기시간 : 4:45,두산,삼성, 
2, , , , , , , , , , ,유땅,1,0,1,0,0.286,국해성,구장 : 잠실,"관중 : 6,391",2017.04.18(화),개시 : 18:30,경기시간 : 4:45,두산,삼성, 
3, , , , , , , , , , , ,0,0,0,0,0.000,김강률,구장 : 잠실,"관중 : 6,391",2017.04.18(화),개시 : 18:30,경기시간 : 4:45,두산,삼성, 
4,4구, ,2땅, ,3병, ,중비, , ,유땅, ,4,0,0,0,0.276,에반스,구장 : 잠실,"관중 : 6,391",2017.04.18(화),개시 : 18:30,경기시간 : 4:45,두산,삼성, 
5, , , , , , , , , , ,좌비,1,0,0,0,0.188,신성현,구장 : 잠실,"관중 : 6,391",2017.04.18(화),개시 : 18:30,경기시간 : 4:45,두산,삼성, 
6,중안, ,중안, ,중비, ,2땅, , ,삼진, ,6,2,1,0,0.286,김재환,구장 : 잠실,"관중 : 6,391",2017.04.18(화),개시 : 18:30,경기시간 : 4:45,두산,삼성,3비
7,3땅, ,4구, , ,좌안, ,2비, ,4구, ,3,1,0,0,0.237,양의지,구장 : 잠실,"관중 : 6,391",2017.04.18(화),개시 : 18:30,경기시간 : 4:45,두산,삼성, 
8, , , , , , , , , , , ,0,0,0,0,0.000,정진호,구장 : 잠실,"관중 : 6,391",2017.04.18(화),개시 : 18:30,경기시간 : 4:45,두산,삼성, 
9, , , , , , , , , , , ,1,0,0,0,0.500,박세혁,구장 : 잠실,"관중 : 6,391",2017.04.18(화),개시 : 18:30,경기시간 : 4:45,두산,삼성,삼진
10, ,좌중안,2비, , ,2땅, ,삼진, ,삼진, ,6,1,0,1,0.234,오재일,구장 : 잠실,"관중 : 6,391",2017.04.18(화),개시 : 18:30,경기시간 : 4:45,두산,삼성,중비
11, ,우안, ,우직, ,좌직, ,4구, , ,좌중2,4,2,0,1,0.214,박건우,구장 : 잠실,"관중 : 6,391",2017.04.18(화),개시 : 18:30,경기시간 : 4:45,두산,삼성, 
12, ,2병, ,우비, ,사구, ,삼진, , , ,3,0,0,0,0.311,허경민,구장 : 잠실,"관중 : 6,391",2017.04.18(화),개시 : 18:30,경기시간 : 4:45,두산,삼성, 
13, , , , , , , , , , ,2비,1,0,0,0,0.313,최주환,구장 : 잠실,"관중 : 6,391",2017.04.18(화),개시 : 18:30,경기시간 : 4:45,두산,삼성, 
14, ,우비, ,우안, ,4구, , ,삼진, ,4구,3,1,0,0,0.277,김재호,구장 : 잠실,"관중 : 6,391",2017.04.18(화),개시 : 18:30,경기시간 : 4:45,두산,삼성, 
15, , , , , , , , , , , ,0,0,0,0,0.385,류지혁,구장 : 잠실,"관중 : 6,391",2017.04.18(화),개시 : 18:30,경기시간 : 4:45,두산,삼성, 
0,3땅, ,투땅, , ,좌비, ,우3,좌비,,,5,1,0,1,0.244,고종욱,구장 : 문학,"관중 : 3,244",2017.04.18(화),개시 : 18:30,경기시간 : 2:41,넥센,SK,
1,4구, ,2땅, , ,1땅, ,3땅, ,,,3,0,0,0,0.339,이정후,구장 : 문학,"관중 : 3,244",2017.04.18(화),개시 : 18:30,경기시간 : 2:41,넥센,SK,
2,좌비, , ,삼진, ,투땅, ,유직, ,,,4,0,0,0,0.311,서건창,구장 : 문학,"관중 : 3,244",2017.04.18(화),개시 : 18:30,경기시간 : 2:41,넥센,SK,
3,좌비, , ,3땅, , ,우안,중안, ,,,4,2,1,1,0.387,윤석민,구장 : 문학,"관중 : 3,244",2017.04.18(화),개시 : 18:30,경기시간 : 2:41,넥센,SK,
4, ,2땅, ,중안, , ,삼진,4구, ,,,3,1,0,0,0.370,채태인,구장 : 문학,"관중 : 3,244",2017.04.18(화),개시 : 18:30,경기시간 : 2:41,넥센,SK,
5, ,삼진, ,2땅, , ,우중2,3땅, ,,,4,1,0,1,0.288,김민성,구장 : 문학,"관중 : 3,244",2017.04.18(화),개시 : 18:30,경기시간 : 2:41,넥센,SK,
6, ,삼진, , ,삼진, ,2땅, ,1비,,,4,0,0,0,0.343,허정협,구장 : 문학,"관중 : 3,244",2017.04.18(화),개시 : 18:30,경기시간 : 2:41,넥센,SK,
7, , ,유안, ,삼진, ,좌홈, ,중안,,,4,3,2,1,0.288,김하성,구장 : 문학,"관중 : 3,244",2017.04.18(화),개시 : 18:30,경기시간 : 2:41,넥센,SK,
8, , ,삼진, ,삼진, ,삼진, , ,,,3,0,0,0,0.195,박동원,구장 : 문학,"관중 : 3,244",2017.04.18(화),개시 : 18:30,경기시간 : 2:41,넥센,SK,
9, , , , , , , , ,2직,,,1,0,0,0,0.364,김웅빈,구장 : 문학,"관중 : 3,244",2017.04.18(화),개시 : 18:30,경기시간 : 2:41,넥센,SK,
0,1파, ,좌2, ,삼진, ,3땅, , ,,,4,1,1,1,0.261,김강민,구장 : 문학,"관중 : 3,244",2017.04.18(화),개시 : 18:30,경기시간 : 2:41,SK,넥센,
1,삼진, ,우안, ,사구, ,중안, , ,,,3,2,2,2,0.325,박정권,구장 : 문학,"관중 : 3,244",2017.04.18(화),개시 : 18:30,경기시간 : 2:41,SK,넥센,
2,3비, ,좌홈, ,삼진, ,삼진, , ,,,4,1,2,1,0.275,최정,구장 : 문학,"관중 : 3,244",2017.04.18(화),개시 : 18:30,경기시간 : 2:41,SK,넥센,
3, ,좌비,중비, ,좌중홈, ,삼진, , ,,,4,1,2,1,0.321,김동엽,구장 : 문학,"관중 : 3,244",2017.04.18(화),개시 : 18:30,경기시간 : 2:41,SK,넥센,
4, , , , , , , , , ,,,0,0,0,0,0.316,정진기,구장 : 문학,"관중 : 3,244",2017.04.18(화),개시 : 18:30,경기시간 : 2:41,SK,넥센,
5, ,중안,유비, ,중안, , ,유땅, ,,,4,2,0,0,0.271,정의윤,구장 : 문학,"관중 : 3,244",2017.04.18(화),개시 : 18:30,경기시간 : 2:41,SK,넥센,
6, ,1땅,2비, ,3비, , , , ,,,3,0,0,0,0.400,한동민,구장 : 문학,"관중 : 3,244",2017.04.18(화),개시 : 18:30,경기시간 : 2:41,SK,넥센,
7, , , , , , , ,2땅, ,,,1,0,0,0,0.224,노수광,구장 : 문학,"관중 : 3,244",2017.04.18(화),개시 : 18:30,경기시간 : 2:41,SK,넥센,
8, ,유땅, ,우안, ,유땅, ,중비, ,,,4,1,0,0,0.191,이재원,구장 : 문학,"관중 : 3,244",2017.04.18(화),개시 : 18:30,경기시간 : 2:41,SK,넥센,
9, , ,중안,2유병, ,2비, , , ,,,3,1,0,1,0.205,김성현,구장 : 문학,"관중 : 3,244",2017.04.18(화),개시 : 18:30,경기시간 : 2:41,SK,넥센,
10, , ,투희실,2땅, ,중비, , , ,,,2,0,0,1,0.417,이대수,구장 : 문학,"관중 : 3,244",2017.04.18(화),개시 : 18:30,경기시간 : 2:41,SK,넥센,
0,중안,투땅, ,1땅, , ,좌안, , ,,,4,2,0,1,0.500,이종욱,구장 : 사직,"관중 : 12,252",2017.04.18(화),개시 : 18:30,경기시간 : 3:45,NC,롯데,
1, , , , , , , ,우2, ,,,1,1,0,0,0.171,김성욱,구장 : 사직,"관중 : 12,252",2017.04.18(화),개시 : 18:30,경기시간 : 3:45,NC,롯데,
