,0,1,2,3,4,5,6,7,8,9,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2,10,11,12
4,2유병, , ,4구, , , , , ,,1,0,0,0,0.321,이숭용,구장 : 수원,"관중 : 1,317",2002.08.25(일),개시 : 18:30,경기시간 : 2:58,현대,롯데,,,
5, , , , , ,2땅, ,4구, ,,1,0,0,1,0.213,강병식,구장 : 수원,"관중 : 1,317",2002.08.25(일),개시 : 18:30,경기시간 : 2:58,현대,롯데,,,
6, ,중비, ,중비, ,좌비, ,우비, ,,4,0,0,0,0.315,심정수,구장 : 수원,"관중 : 1,317",2002.08.25(일),개시 : 18:30,경기시간 : 2:58,현대,롯데,,,
7, ,우비, ,중비, , ,4구,우중2, ,,3,1,1,1,0.289,프랭클린,구장 : 수원,"관중 : 1,317",2002.08.25(일),개시 : 18:30,경기시간 : 2:58,현대,롯데,,,
8, ,삼진, , ,우안, ,삼진, , ,,3,1,0,0,0.265,폴,구장 : 수원,"관중 : 1,317",2002.08.25(일),개시 : 18:30,경기시간 : 2:58,현대,롯데,,,
9, , , , , , , ,삼진, ,,1,0,0,0,0.273,최익성,구장 : 수원,"관중 : 1,317",2002.08.25(일),개시 : 18:30,경기시간 : 2:58,현대,롯데,,,
10, , ,유땅, ,삼진, ,4구, ,투번,,3,0,0,0,0.211,박경완,구장 : 수원,"관중 : 1,317",2002.08.25(일),개시 : 18:30,경기시간 : 2:58,현대,롯데,,,
11, , ,우2, ,유2병, ,삼진, , ,,3,1,0,0,0.219,박진만,구장 : 수원,"관중 : 1,317",2002.08.25(일),개시 : 18:30,경기시간 : 2:58,현대,롯데,,,
12, , , , , , , , ,유땅,,1,0,0,0,0.324,조재호,구장 : 수원,"관중 : 1,317",2002.08.25(일),개시 : 18:30,경기시간 : 2:58,현대,롯데,,,
0,중안,중3, ,중안, ,사구, , , ,,3,3,1,2,0.316,이진영,구장 : 사직,관중 : 461,2002.08.27(화),개시 : 18:29,경기시간 : 2:36,SK,롯데,,,
1, , , , , , , ,유땅, ,,1,0,0,0,0.209,양용모,구장 : 사직,관중 : 461,2002.08.27(화),개시 : 18:29,경기시간 : 2:36,SK,롯데,,,
2,좌2,유실, ,투땅, ,중안, ,좌홈, ,,5,3,1,2,0.281,김민재,구장 : 사직,관중 : 461,2002.08.27(화),개시 : 18:29,경기시간 : 2:36,SK,롯데,,,
3, , , , , , , , , ,,0,0,0,0,0.233,송재익,구장 : 사직,관중 : 461,2002.08.27(화),개시 : 18:29,경기시간 : 2:36,SK,롯데,,,
4,우안,1땅, ,4구, ,2땅, ,1땅, ,,4,1,1,0,0.239,김기태,구장 : 사직,관중 : 461,2002.08.27(화),개시 : 18:29,경기시간 : 2:36,SK,롯데,,,
5,32병,3땅, ,중비, ,유병, , ,좌안,,5,1,0,0,0.283,페르난데,구장 : 사직,관중 : 461,2002.08.27(화),개시 : 18:29,경기시간 : 2:36,SK,롯데,,,
6,삼진, ,좌안,1직, , , , , ,,3,1,0,1,0.295,채종범,구장 : 사직,관중 : 461,2002.08.27(화),개시 : 18:29,경기시간 : 2:36,SK,롯데,,,
7, , , , , , ,좌비, ,유2병,,2,0,0,0,0.266,조원우,구장 : 사직,관중 : 461,2002.08.27(화),개시 : 18:29,경기시간 : 2:36,SK,롯데,,,
8, ,중안,우중2, ,유땅, ,좌3, ,삼진,,5,3,1,1,0.297,이호준,구장 : 사직,관중 : 461,2002.08.27(화),개시 : 18:29,경기시간 : 2:36,SK,롯데,,,
9, ,3실,우비, ,4구, ,삼진, , ,,3,0,0,1,0.280,잉글린,구장 : 사직,관중 : 461,2002.08.27(화),개시 : 18:29,경기시간 : 2:36,SK,롯데,,,
10, ,투희번,2땅, ,2땅, , , , ,,2,0,0,0,0.259,최태원,구장 : 사직,관중 : 461,2002.08.27(화),개시 : 18:29,경기시간 : 2:36,SK,롯데,,,
11, , , , , , ,중비, , ,,1,0,0,0,0.132,정경배,구장 : 사직,관중 : 461,2002.08.27(화),개시 : 18:29,경기시간 : 2:36,SK,롯데,,,
12, ,중안,3땅, ,3땅, , , , ,,3,1,2,1,0.221,강성우,구장 : 사직,관중 : 461,2002.08.27(화),개시 : 18:29,경기시간 : 2:36,SK,롯데,,,
13, , , , , , , ,삼진, ,,1,0,0,0,0.250,강혁,구장 : 사직,관중 : 461,2002.08.27(화),개시 : 18:29,경기시간 : 2:36,SK,롯데,,,
14, , , , , , , , , ,,0,0,0,0,0.262,김동수,구장 : 사직,관중 : 461,2002.08.27(화),개시 : 18:29,경기시간 : 2:36,SK,롯데,,,
0,삼진,유땅, , ,중안, ,중비, , ,,4,1,0,0,0.280,김대익,구장 : 사직,관중 : 461,2002.08.27(화),개시 : 18:29,경기시간 : 2:36,롯데,SK,,,
1,사구, ,2땅, ,3땅, , ,3실, ,,3,0,0,0,0.240,이우민,구장 : 사직,관중 : 461,2002.08.27(화),개시 : 18:29,경기시간 : 2:36,롯데,SK,,,
2,삼진, ,1땅, ,삼진, , , , ,,3,0,0,0,0.296,박현승,구장 : 사직,관중 : 461,2002.08.27(화),개시 : 18:29,경기시간 : 2:36,롯데,SK,,,
3, , , , , , , ,3땅, ,,1,0,0,0,0.211,박기혁,구장 : 사직,관중 : 461,2002.08.27(화),개시 : 18:29,경기시간 : 2:36,롯데,SK,,,
4,좌안, ,유땅, , ,삼진, ,1땅, ,,4,1,0,0,0.266,김응국,구장 : 사직,관중 : 461,2002.08.27(화),개시 : 18:29,경기시간 : 2:36,롯데,SK,,,
5,1파, , ,좌중2, ,1땅, , , ,,3,1,0,0,0.279,최기문,구장 : 사직,관중 : 461,2002.08.27(화),개시 : 18:29,경기시간 : 2:36,롯데,SK,,,
6, , , , , , , ,삼진, ,,1,0,0,0,0.200,허일상,구장 : 사직,관중 : 461,2002.08.27(화),개시 : 18:29,경기시간 : 2:36,롯데,SK,,,
7, ,유땅, ,유땅, ,유땅, , ,4구,,3,0,0,0,0.196,박정태,구장 : 사직,관중 : 461,2002.08.27(화),개시 : 18:29,경기시간 : 2:36,롯데,SK,,,
8, , , , , , , , , ,,0,0,0,0,0.100,박준서,구장 : 사직,관중 : 461,2002.08.27(화),개시 : 18:29,경기시간 : 2:36,롯데,SK,,,
9, ,좌안, ,3땅, , , , , ,,2,1,0,0,0.228,이동욱,구장 : 사직,관중 : 461,2002.08.27(화),개시 : 18:29,경기시간 : 2:36,롯데,SK,,,
10, , , , , , ,유땅, ,포파,,2,0,0,0,0.291,허문회,구장 : 사직,관중 : 461,2002.08.27(화),개시 : 18:29,경기시간 : 2:36,롯데,SK,,,
11, ,사구, ,유비, , , , , ,,1,0,0,0,0.171,권오현,구장 : 사직,관중 : 461,2002.08.27(화),개시 : 18:29,경기시간 : 2:36,롯데,SK,,,
12, , , , , , ,투안, , ,,1,1,0,0,0.235,윤재국,구장 : 사직,관중 : 461,2002.08.27(화),개시 : 18:29,경기시간 : 2:36,롯데,SK,,,
13, , , , , , , , ,삼진,,1,0,0,0,0.191,신명철,구장 : 사직,관중 : 461,2002.08.27(화),개시 : 18:29,경기시간 : 2:36,롯데,SK,,,
14, ,1땅, , ,2땅, , , , ,,2,0,0,0,0.192,조성환,구장 : 사직,관중 : 461,2002.08.27(화),개시 : 18:29,경기시간 : 2:36,롯데,SK,,,
15, , , , , , ,삼진, ,1땅,,2,0,0,0,0.176,이계성,구장 : 사직,관중 : 461,2002.08.27(화),개시 : 18:29,경기시간 : 2:36,롯데,SK,,,
0,1땅, ,3땅, , ,우안,좌안, ,3비,,5,2,1,0,0.348,이영우,구장 : 무등,"관중 : 1,579",2002.08.27(화),개시 : 18:30,경기시간 : 2:42,한화,KIA,,,
1,삼진, , ,좌파, ,2번, , , ,,3,0,0,0,0.199,김수연,구장 : 무등,"관중 : 1,579",2002.08.27(화),개시 : 18:30,경기시간 : 2:42,한화,KIA,,,
2, , , , , , , , , ,,0,0,0,0,0.297,강석천,구장 : 무등,"관중 : 1,579",2002.08.27(화),개시 : 18:30,경기시간 : 2:42,한화,KIA,,,
3, , , , , , ,1땅, , ,,1,0,0,0,0.000,송혁,구장 : 무등,"관중 : 1,579",2002.08.27(화),개시 : 18:30,경기시간 : 2:42,한화,KIA,,,
4,삼진, , ,좌비, ,4구, ,삼진, ,,3,0,0,0,0.287,송지만,구장 : 무등,"관중 : 1,579",2002.08.27(화),개시 : 18:30,경기시간 : 2:42,한화,KIA,,,
5, ,4구, ,삼진, ,2땅, , , ,,2,0,0,0,0.238,김태균,구장 : 무등,"관중 : 1,579",2002.08.27(화),개시 : 18:30,경기시간 : 2:42,한화,KIA,,,
6, , , , , , , ,4구, ,,0,0,0,0,0.258,황우구,구장 : 무등,"관중 : 1,579",2002.08.27(화),개시 : 18:30,경기시간 : 2:42,한화,KIA,,,
7, ,삼진, , ,투땅, ,우중2,2실, ,,4,1,0,1,0.288,데이비스,구장 : 무등,"관중 : 1,579",2002.08.27(화),개시 : 18:30,경기시간 : 2:42,한화,KIA,,,
8, ,중비, , ,포파, ,우안,유비, ,,4,1,0,1,0.239,장종훈,구장 : 무등,"관중 : 1,579",2002.08.27(화),개시 : 18:30,경기시간 : 2:42,한화,KIA,,,
9, ,유비, , ,좌중2, ,유비,유땅, ,,4,1,0,0,0.242,이범호,구장 : 무등,"관중 : 1,579",2002.08.27(화),개시 : 18:30,경기시간 : 2:42,한화,KIA,,,
10, , ,중비, ,삼진, , , , ,,2,0,0,0,0.188,조경택,구장 : 무등,"관중 : 1,579",2002.08.27(화),개시 : 18:30,경기시간 : 2:42,한화,KIA,,,
11, , , , , , ,1파, ,투땅,,2,0,0,0,0.265,이도형,구장 : 무등,"관중 : 1,579",2002.08.27(화),개시 : 18:30,경기시간 : 2:42,한화,KIA,,,
12, , ,포파, , ,1땅,우안, ,유직,,4,1,1,0,0.230,임수민,구장 : 무등,"관중 : 1,579",2002.08.27(화),개시 : 18:30,경기시간 : 2:42,한화,KIA,,,
0,우비, , ,삼진, ,4구, ,우2, ,,3,1,0,1,0.275,김종국,구장 : 무등,"관중 : 1,579",2002.08.27(화),개시 : 18:30,경기시간 : 2:42,KIA,한화,,,
1,삼진, , ,2땅, ,3희번, ,3희번, ,,2,0,0,0,0.197,장정석,구장 : 무등,"관중 : 1,579",2002.08.27(화),개시 : 18:30,경기시간 : 2:42,KIA,한화,,,
2,2땅, , ,2땅, ,고4, ,고4, ,,2,0,0,1,0.340,장성호,구장 : 무등,"관중 : 1,579",2002.08.27(화),개시 : 18:30,경기시간 : 2:42,KIA,한화,,,
3, ,삼진, , ,3땅,3실, ,사구, ,,3,0,0,0,0.308,펨버튼,구장 : 무등,"관중 : 1,579",2002.08.27(화),개시 : 18:30,경기시간 : 2:42,KIA,한화,,,
4, ,3땅, , ,3땅,좌안, ,3파, ,,4,1,2,0,0.241,홍세완,구장 : 무등,"관중 : 1,579",2002.08.27(화),개시 : 18:30,경기시간 : 2:42,KIA,한화,,,
5, ,중비, , ,4구, , , , ,,1,0,0,1,0.271,김경언,구장 : 무등,"관중 : 1,579",2002.08.27(화),개시 : 18:30,경기시간 : 2:42,KIA,한화,,,
6, , , , , ,32병, , , ,,1,0,0,0,0.293,정성훈,구장 : 무등,"관중 : 1,579",2002.08.27(화),개시 : 18:30,경기시간 : 2:42,KIA,한화,,,
7, , , , , , , ,우비, ,,1,0,0,0,0.231,김인철,구장 : 무등,"관중 : 1,579",2002.08.27(화),개시 : 18:30,경기시간 : 2:42,KIA,한화,,,
8, , ,유땅, ,우안, ,우비, , ,,3,1,0,0,0.229,김창희,구장 : 무등,"관중 : 1,579",2002.08.27(화),개시 : 18:30,경기시간 : 2:42,KIA,한화,,,
9, , ,중비, ,3실, ,좌비, , ,,3,0,0,0,0.231,김상훈,구장 : 무등,"관중 : 1,579",2002.08.27(화),개시 : 18:30,경기시간 : 2:42,KIA,한화,,,
10, , ,1땅, ,3땅, ,좌비, , ,,3,0,0,0,0.244,김태룡,구장 : 무등,"관중 : 1,579",2002.08.27(화),개시 : 18:30,경기시간 : 2:42,KIA,한화,,,
0,중비, ,중안, ,삼진, , ,우안, ,포파,5,2,1,1,0.292,유지현,구장 : 시민,"관중 : 3,041",2002.08.27(화),개시 : 18:30,경기시간 : 4:02,LG,삼성, ,,
1,유비, ,우비, , ,중안, ,3파, ,2땅,5,1,0,0,0.273,이종열,구장 : 시민,"관중 : 3,041",2002.08.27(화),개시 : 18:30,경기시간 : 4:02,LG,삼성, ,,
2,삼진, ,유땅, , ,2땅, ,1땅, ,좌파,5,0,0,1,0.292,박용택,구장 : 시민,"관중 : 3,041",2002.08.27(화),개시 : 18:30,경기시간 : 4:02,LG,삼성, ,,
3, ,중안, ,삼진, ,유안, ,우2, , ,5,3,2,1,0.293,마르티네,구장 : 시민,"관중 : 3,041",2002.08.27(화),개시 : 18:30,경기시간 : 4:02,LG,삼성,삼진,,
4, ,사구, ,2땅, ,유비, ,4구, , ,2,0,0,0,0.339,김재현,구장 : 시민,"관중 : 3,041",2002.08.27(화),개시 : 18:30,경기시간 : 4:02,LG,삼성, ,,
5, , , , , , , , , , ,0,0,0,0,0.167,김우석,구장 : 시민,"관중 : 3,041",2002.08.27(화),개시 : 18:30,경기시간 : 4:02,LG,삼성, ,,
6, , , , , , , , , , ,1,0,0,0,0.256,이일의,구장 : 시민,"관중 : 3,041",2002.08.27(화),개시 : 18:30,경기시간 : 4:02,LG,삼성,우비,,
7, ,2유병, ,우안, , ,삼진,우비, , ,5,1,0,0,0.257,조인성,구장 : 시민,"관중 : 3,041",2002.08.27(화),개시 : 18:30,경기시간 : 4:02,LG,삼성,삼진,,
8, ,유땅, ,삼진, , ,유땅, ,삼진, ,4,0,0,0,0.245,최동수,구장 : 시민,"관중 : 3,041",2002.08.27(화),개시 : 18:30,경기시간 : 4:02,LG,삼성, ,,
9, , ,좌안, ,우비, ,중비, ,중비, ,4,1,0,1,0.208,손지환,구장 : 시민,"관중 : 3,041",2002.08.27(화),개시 : 18:30,경기시간 : 4:02,LG,삼성, ,,
10, , ,투희번, ,우비, , , , , ,1,0,0,0,0.241,최만호,구장 : 시민,"관중 : 3,041",2002.08.27(화),개시 : 18:30,경기시간 : 4:02,LG,삼성, ,,
11, , , , , , , ,4구, , ,0,0,0,0,0.263,김정민,구장 : 시민,"관중 : 3,041",2002.08.27(화),개시 : 18:30,경기시간 : 4:02,LG,삼성, ,,
12, , , , , , , , , , ,0,0,0,0,0.225,권용관,구장 : 시민,"관중 : 3,041",2002.08.27(화),개시 : 18:30,경기시간 : 4:02,LG,삼성, ,,
13, , , , , , , , ,중비, ,1,0,0,0,0.200,김재학,구장 : 시민,"관중 : 3,041",2002.08.27(화),개시 : 18:30,경기시간 : 4:02,LG,삼성, ,,
0,4구, ,중비,우2, , ,중안, ,우홈, ,5,3,1,1,0.280,김종훈,구장 : 시민,"관중 : 3,041",2002.08.27(화),개시 : 18:30,경기시간 : 4:02,삼성,LG,투땅,,
1,1안, ,좌안,삼진, , ,삼진, ,2땅, ,5,2,0,1,0.215,김재걸,구장 : 시민,"관중 : 3,041",2002.08.27(화),개시 : 18:30,경기시간 : 4:02,삼성,LG,투희번,,
2,우비, ,4구, ,좌비, ,유땅, , ,우비,4,0,0,0,0.330,이승엽,구장 : 시민,"관중 : 3,041",2002.08.27(화),개시 : 18:30,경기시간 : 4:02,삼성,LG,고4,,
3,삼진, ,4구, ,중비, , ,삼진, ,유땅,5,0,1,0,0.308,마해영,구장 : 시민,"관중 : 3,041",2002.08.27(화),개시 : 18:30,경기시간 : 4:02,삼성,LG,삼진,,
4,삼진, ,우희비, ,3땅, , ,좌안, ,우중안,4,2,1,0,0.299,김한수,구장 : 시민,"관중 : 3,041",2002.08.27(화),개시 : 18:30,경기시간 : 4:02,삼성,LG, ,,
5, ,2땅,1직, , ,좌안, ,중비, ,좌안,5,2,0,0,0.286,강동우,구장 : 시민,"관중 : 3,041",2002.08.27(화),개시 : 18:30,경기시간 : 4:02,삼성,LG, ,,
6, ,우비, ,중안, ,32병, ,유비, ,사구,4,1,0,1,0.279,진갑용,구장 : 시민,"관중 : 3,041",2002.08.27(화),개시 : 18:30,경기시간 : 4:02,삼성,LG, ,,
7, ,유땅, ,투희번, ,좌비, , , , ,2,0,0,0,0.272,박한이,구장 : 시민,"관중 : 3,041",2002.08.27(화),개시 : 18:30,경기시간 : 4:02,삼성,LG, ,,
8, , , , , , , , ,중비, ,1,0,0,0,0.167,김승권,구장 : 시민,"관중 : 3,041",2002.08.27(화),개시 : 18:30,경기시간 : 4:02,삼성,LG, ,,
9, , , , , , , , , , ,0,0,0,0,0.105,임재철,구장 : 시민,"관중 : 3,041",2002.08.27(화),개시 : 18:30,경기시간 : 4:02,삼성,LG, ,,
10, , , , , , , , , ,우비,1,0,0,0,0.257,양준혁,구장 : 시민,"관중 : 3,041",2002.08.27(화),개시 : 18:30,경기시간 : 4:02,삼성,LG, ,,
11, , ,좌안,2땅, , ,우비, ,유땅, ,4,1,0,1,0.254,박정환,구장 : 시민,"관중 : 3,041",2002.08.27(화),개시 : 18:30,경기시간 : 4:02,삼성,LG,4구,,
0,좌비,4구, ,유비, , ,3땅,2땅, ,,4,0,0,0,0.301,전준호,구장 : 잠실,"관중 : 1,210",2002.08.28(수),개시 : 14:59,경기시간 : 3:20,현대,두산,,,
1,2땅,투땅, , ,중비, ,2비, ,삼진,,5,0,0,0,0.237,박종호,구장 : 잠실,"관중 : 1,210",2002.08.28(수),개시 : 14:59,경기시간 : 3:20,현대,두산,,,
2,삼진, ,중비, ,3안, ,삼진, ,3땅,,5,1,0,0,0.295,박재홍,구장 : 잠실,"관중 : 1,210",2002.08.28(수),개시 : 14:59,경기시간 : 3:20,현대,두산,,,
3, ,4구,삼진, ,4구, , ,4구,2땅,,2,0,0,2,0.319,이숭용,구장 : 잠실,"관중 : 1,210",2002.08.28(수),개시 : 14:59,경기시간 : 3:20,현대,두산,,,
4, ,좌안,투땅, ,32병, , ,3안, ,,4,2,0,2,0.317,심정수,구장 : 잠실,"관중 : 1,210",2002.08.28(수),개시 : 14:59,경기시간 : 3:20,현대,두산,,,
5, ,중비, ,삼진, ,유비, ,고4, ,,3,0,0,0,0.268,프랭클린,구장 : 잠실,"관중 : 1,210",2002.08.28(수),개시 : 14:59,경기시간 : 3:20,현대,두산,,,
6, , , , , , , , , ,,0,0,0,1,0.239,채종국,구장 : 잠실,"관중 : 1,210",2002.08.28(수),개시 : 14:59,경기시간 : 3:20,현대,두산,,,
7, ,삼진, ,4구, ,좌비, , , ,,2,0,0,0,0.264,폴,구장 : 잠실,"관중 : 1,210",2002.08.28(수),개시 : 14:59,경기시간 : 3:20,현대,두산,,,
8, , , , , , , ,우비, ,,1,0,0,0,0.261,최익성,구장 : 잠실,"관중 : 1,210",2002.08.28(수),개시 : 14:59,경기시간 : 3:20,현대,두산,,,
9, ,4구, ,좌안, ,4구, ,투희번, ,,1,1,1,0,0.221,박진만,구장 : 잠실,"관중 : 1,210",2002.08.28(수),개시 : 14:59,경기시간 : 3:20,현대,두산,,,
10, ,중안, ,삼진, ,삼진, , , ,,3,1,2,0,0.222,강귀태,구장 : 잠실,"관중 : 1,210",2002.08.28(수),개시 : 14:59,경기시간 : 3:20,현대,두산,,,
11, , , , , , , ,좌중2, ,,1,1,2,0,0.343,조재호,구장 : 잠실,"관중 : 1,210",2002.08.28(수),개시 : 14:59,경기시간 : 3:20,현대,두산,,,
12, , , , , , , , , ,,0,0,0,0,0.211,박경완,구장 : 잠실,"관중 : 1,210",2002.08.28(수),개시 : 14:59,경기시간 : 3:20,현대,두산,,,
0,우비,삼진, , ,3땅, ,투희번, ,4구,,3,0,0,0,0.272,강봉규,구장 : 잠실,"관중 : 1,210",2002.08.28(수),개시 : 14:59,경기시간 : 3:20,두산,현대,,,
1,삼진,투땅, , ,중안, ,중안, ,3파,,5,2,0,0,0.265,전상렬,구장 : 잠실,"관중 : 1,210",2002.08.28(수),개시 : 14:59,경기시간 : 3:20,두산,현대,,,
2,우안, ,유직, ,우안, ,삼진, ,삼진,,5,2,0,1,0.289,안경현,구장 : 잠실,"관중 : 1,210",2002.08.28(수),개시 : 14:59,경기시간 : 3:20,두산,현대,,,
3,4구, ,좌비, ,투유병, ,투땅, , ,,3,0,0,0,0.340,김동주,구장 : 잠실,"관중 : 1,210",2002.08.28(수),개시 : 14:59,경기시간 : 3:20,두산,현대,,,
4, , , , , , , , , ,,0,0,0,0,0.162,김민호,구장 : 잠실,"관중 : 1,210",2002.08.28(수),개시 : 14:59,경기시간 : 3:20,두산,현대,,,
5,4구, ,4구, , ,좌안, ,우안, ,,2,2,0,0,0.296,홍성흔,구장 : 잠실,"관중 : 1,210",2002.08.28(수),개시 : 14:59,경기시간 : 3:20,두산,현대,,,
6,4구, ,유땅, , ,중비, ,2유병, ,,3,0,1,0,0.274,장원진,구장 : 잠실,"관중 : 1,210",2002.08.28(수),개시 : 14:59,경기시간 : 3:20,두산,현대,,,
7,우비, , ,4구, ,2땅, ,중안, ,,3,1,0,0,0.272,김호,구장 : 잠실,"관중 : 1,210",2002.08.28(수),개시 : 14:59,경기시간 : 3:20,두산,현대,,,
8, ,삼진, ,유2병, ,유땅, ,삼진, ,,4,0,0,0,0.150,홍원기,구장 : 잠실,"관중 : 1,210",2002.08.28(수),개시 : 14:59,경기시간 : 3:20,두산,현대,,,
9, ,사구, ,2땅, , ,4구, ,투비,,2,0,0,1,0.301,최경환,구장 : 잠실,"관중 : 1,210",2002.08.28(수),개시 : 14:59,경기시간 : 3:20,두산,현대,,,
0,2땅, , ,유비, ,2땅, ,2병, , ,6,1,0,1,0.313,이진영,구장 : 사직,관중 : 802,2002.08.28(수),개시 : 18:29,경기시간 : 3:51,SK,롯데,2땅, ,우중3
1,중안, , ,삼진, ,3땅, , ,2땅, ,5,2,0,1,0.282,김민재,구장 : 사직,관중 : 802,2002.08.28(수),개시 : 18:29,경기시간 : 3:51,SK,롯데, ,좌안,4구
2,1직, , ,1땅, , ,중비, ,삼진, ,6,0,0,0,0.232,김기태,구장 : 사직,관중 : 802,2002.08.28(수),개시 : 18:29,경기시간 : 3:51,SK,롯데, ,삼진,유병
3, ,3땅, , ,삼진, ,유직, ,3땅, ,4,0,0,0,0.281,페르난데,구장 : 사직,관중 : 802,2002.08.28(수),개시 : 18:29,경기시간 : 3:51,SK,롯데, , , 
4, , , , , , , , , , ,1,0,0,0,0.227,송재익,구장 : 사직,관중 : 802,2002.08.28(수),개시 : 18:29,경기시간 : 3:51,SK,롯데, ,투번, 
5, ,유땅, , ,좌2, ,유안, , ,우비,4,2,0,0,0.297,채종범,구장 : 사직,관중 : 802,2002.08.28(수),개시 : 18:29,경기시간 : 3:51,SK,롯데, ,4구, 
6, ,3땅, , ,4구, ,삼진, , ,유땅,4,1,1,0,0.296,이호준,구장 : 사직,관중 : 802,2002.08.28(수),개시 : 18:29,경기시간 : 3:51,SK,롯데, ,우중2, 
7, , ,3땅, ,삼진, , ,3땅, , ,3,0,0,0,0.276,잉글린,구장 : 사직,관중 : 802,2002.08.28(수),개시 : 18:29,경기시간 : 3:51,SK,롯데, , , 
8, , , , , , , , , ,2땅,1,0,0,0,0.265,조원우,구장 : 사직,관중 : 802,2002.08.28(수),개시 : 18:29,경기시간 : 3:51,SK,롯데, ,4구, 
9, , ,2땅, ,유직, , , , , ,2,0,0,0,0.257,최태원,구장 : 사직,관중 : 802,2002.08.28(수),개시 : 18:29,경기시간 : 3:51,SK,롯데, , , 
10, , , , , , , ,스낫, , ,1,0,0,0,0.238,강혁,구장 : 사직,관중 : 802,2002.08.28(수),개시 : 18:29,경기시간 : 3:51,SK,롯데, , , 
11, , , , , , , , , , ,0,0,0,0,0.209,양용모,구장 : 사직,관중 : 802,2002.08.28(수),개시 : 18:29,경기시간 : 3:51,SK,롯데, , , 
12, , , , , , , , , , ,2,0,0,0,0.129,정경배,구장 : 사직,관중 : 802,2002.08.28(수),개시 : 18:29,경기시간 : 3:51,SK,롯데,삼진,좌비, 
13, , ,투땅, , ,2땅, , , , ,2,0,0,0,0.214,강성우,구장 : 사직,관중 : 802,2002.08.28(수),개시 : 18:29,경기시간 : 3:51,SK,롯데, , , 
14, , , , , , , ,사구, , ,2,0,0,0,0.259,김동수,구장 : 사직,관중 : 802,2002.08.28(수),개시 : 18:29,경기시간 : 3:51,SK,롯데,우비, ,삼진
0,투땅, , ,삼진, ,유땅, ,4구, ,유비,4,0,0,0,0.276,김대익,구장 : 사직,관중 : 802,2002.08.28(수),개시 : 18:29,경기시간 : 3:51,롯데,SK, ,고4, 
1,삼진, , ,좌2, ,유땅, , , , ,3,1,0,0,0.245,이우민,구장 : 사직,관중 : 802,2002.08.28(수),개시 : 18:29,경기시간 : 3:51,롯데,SK, , , 
2, , , , , , , ,4구, , ,0,0,0,0,0.206,김태균,구장 : 사직,관중 : 802,2002.08.28(수),개시 : 18:29,경기시간 : 3:51,롯데,SK, , , 
