,name,year,team,position,birth,height,weight,age,war,g,ts,ab,r1,h,b2,b3,hr,tb,rbi,sb,cs,bb,hbp,bb4,so,gdp,ht,hb,avg,obp,slg,ops
156,나성범,2017,NC,RF,1989-10-03,183,96,29,5.78,125,561,498,103,173,42,2,24,291,99,17,7,48,12,10,116,8,0,3,0.34700000000000003,0.415,0.584,1.0
157,나성범,2015,NC,RF,1989-10-03,183,96,27,5.14,144,622,564,112,184,34,5,28,312,135,23,4,32,15,1,127,9,3,8,0.326,0.373,0.5529999999999999,0.926
158,나성범,2018,NC,RF,1989-10-03,183,96,30,4.51,144,620,556,110,177,36,3,23,288,91,15,2,44,15,4,131,11,0,5,0.318,0.381,0.518,0.899
159,나성범,2016,NC,RF,1989-10-03,183,96,28,4.42,144,653,572,116,177,37,2,22,284,113,7,4,67,9,2,136,4,1,4,0.309,0.388,0.4970000000000001,0.885
160,나성범,2013,NC,CF,1989-10-03,183,96,25,2.53,104,458,404,55,98,18,5,14,168,64,12,2,33,15,3,95,7,0,6,0.243,0.319,0.416,0.735
161,나성범,2019,NC,CF,1989-10-03,183,96,31,1.54,23,106,93,19,34,12,1,4,60,14,2,1,12,1,0,26,2,0,0,0.366,0.443,0.645,1.089
162,박용택,2012,LG,CF,1979-04-21,185,90,34,5.86,127,556,499,82,152,34,3,11,225,76,30,8,42,7,1,66,9,1,7,0.305,0.362,0.451,0.813
163,박용택,2009,LG,LF,1979-04-21,185,90,31,5.79,111,506,452,91,168,31,5,18,263,74,22,3,36,6,2,63,15,3,9,0.3720000000000001,0.418,0.5820000000000001,0.999
164,박용택,2006,LG,LF,1979-04-21,185,90,28,5.06,126,534,476,69,140,26,3,16,220,64,25,3,50,2,6,93,7,1,4,0.294,0.361,0.462,0.823
165,박용택,2013,LG,CF,1979-04-21,185,90,35,4.95,125,539,476,79,156,22,4,7,207,67,13,8,52,4,1,71,5,0,7,0.328,0.393,0.435,0.828
166,박용택,2014,LG,CF,1979-04-21,185,90,36,4.49,124,549,464,71,159,24,2,9,214,73,11,9,75,1,3,65,15,2,7,0.343,0.43,0.461,0.8909999999999999
167,박용택,2015,LG,LF,1979-04-21,185,90,37,3.85,128,533,487,66,159,28,2,18,245,83,11,4,34,4,1,73,12,1,7,0.326,0.37,0.503,0.873
168,박용택,2017,LG,DH,1979-04-21,185,90,39,3.7,138,596,509,83,175,23,2,14,244,90,4,2,72,6,6,88,13,0,9,0.344,0.425,0.479,0.904
169,박용택,2005,LG,LF,1979-04-21,185,90,27,3.55,126,523,472,90,132,25,1,15,204,71,43,7,43,5,3,98,9,0,3,0.28,0.344,0.4320000000000001,0.7759999999999999
170,박용택,2007,LG,LF,1979-04-21,185,90,29,3.23,126,532,479,69,133,24,4,14,207,66,20,2,43,1,6,83,7,4,5,0.278,0.335,0.4320000000000001,0.767
171,박용택,2002,LG,LF,1979-04-21,185,90,24,3.2,112,424,375,68,108,28,6,9,175,55,20,5,38,6,1,109,11,1,4,0.28800000000000003,0.359,0.467,0.826
172,박용택,2016,LG,DH,1979-04-21,185,90,38,2.96,138,578,509,84,176,24,0,11,233,90,6,6,58,4,5,71,13,0,7,0.34600000000000003,0.412,0.458,0.87
173,박용택,2004,LG,RF,1979-04-21,185,90,26,2.77,109,435,393,51,118,15,2,16,185,58,10,4,32,3,3,68,4,6,1,0.3,0.35700000000000004,0.471,0.8270000000000001
174,박용택,2011,LG,DH,1979-04-21,185,90,33,2.35,115,450,414,57,125,21,1,15,193,64,13,3,26,5,4,71,8,1,4,0.302,0.34700000000000003,0.466,0.8140000000000001
175,박용택,2010,LG,DH,1979-04-21,185,90,32,1.79,107,420,370,62,111,21,0,9,159,45,19,4,38,5,3,64,6,6,1,0.3,0.3720000000000001,0.43,0.802
176,박용택,2003,LG,LF,1979-04-21,185,90,25,1.75,133,555,494,68,127,21,6,11,193,51,42,12,40,9,2,83,7,6,5,0.257,0.321,0.391,0.7120000000000001
177,박용택,2018,LG,DH,1979-04-21,185,90,40,1.38,134,583,524,89,159,38,1,15,244,76,3,3,47,5,0,107,21,0,7,0.303,0.362,0.466,0.828
178,박용택,2008,LG,LF,1979-04-21,185,90,30,0.76,96,374,334,39,86,12,2,2,108,32,16,6,34,1,0,55,5,2,3,0.257,0.325,0.32299999999999995,0.649
179,박용택,2019,LG,DH,1979-04-21,185,90,41,0.34,64,215,195,19,55,9,0,1,67,22,3,1,18,0,1,30,3,0,2,0.282,0.34,0.344,0.6829999999999999
180,조성환,2008,롯데,2B,1976-12-23,180,83,33,5.82,123,525,462,79,151,27,3,10,214,81,31,3,37,11,0,81,6,4,11,0.327,0.382,0.463,0.845
181,조성환,2010,롯데,2B,1976-12-23,180,83,35,4.33,111,458,414,83,139,31,0,8,194,52,8,2,35,4,1,58,8,2,3,0.336,0.39,0.469,0.8590000000000001
182,조성환,2003,롯데,2B,1976-12-23,180,83,28,3.65,129,543,486,73,149,25,2,6,196,38,23,11,37,12,3,57,5,7,1,0.307,0.369,0.403,0.773
183,조성환,2009,롯데,2B,1976-12-23,180,83,34,1.79,76,294,269,35,79,19,0,8,122,36,13,2,19,2,0,33,7,1,3,0.294,0.341,0.454,0.795
184,조성환,2012,롯데,2B,1976-12-23,180,83,37,1.66,103,390,345,40,96,14,0,3,119,33,5,2,28,1,0,58,7,14,2,0.278,0.332,0.345,0.677
185,조성환,2011,롯데,2B,1976-12-23,180,83,36,1.0,117,459,407,45,99,19,0,6,136,36,9,6,37,3,1,87,11,10,2,0.243,0.31,0.334,0.644
186,조성환,2004,롯데,2B,1976-12-23,180,83,29,0.3,19,87,70,6,18,4,0,0,22,1,3,0,8,4,1,16,1,5,0,0.257,0.366,0.314,0.68
187,조성환,1999,롯데,2B,1976-12-23,180,83,24,0.29,25,13,10,6,4,1,0,1,8,1,0,0,3,0,0,2,0,0,0,0.4,0.539,0.8,1.339
188,조성환,2013,롯데,2B,1976-12-23,180,83,38,0.18,74,194,167,15,40,6,0,1,49,12,3,1,17,2,0,23,0,5,3,0.24,0.312,0.293,0.606
189,조성환,2000,롯데,2B,1976-12-23,180,83,25,0.11,57,106,93,15,21,3,0,1,27,4,5,1,9,2,0,17,0,1,1,0.226,0.305,0.29,0.595
190,조성환,2002,롯데,2B,1976-12-23,180,83,27,0.06,104,293,255,38,60,14,0,0,74,21,10,5,18,7,0,42,2,10,3,0.235,0.3,0.29,0.591
191,조성환,2001,롯데,2B,1976-12-23,180,83,26,-0.03,88,112,92,23,18,4,2,0,26,14,6,0,10,3,0,16,3,7,0,0.196,0.295,0.28300000000000003,0.578
192,조성환,2014,롯데,2B,1976-12-23,180,83,39,-0.14,6,8,7,1,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0.0,0.125,0.0,0.125
193,전준우,2018,롯데,LF,1986-02-25,184,91,33,5.67,144,614,556,118,190,36,2,33,329,90,7,7,48,7,1,82,12,1,2,0.342,0.4,0.5920000000000001,0.991
194,전준우,2011,롯데,CF,1986-02-25,184,91,26,5.43,133,601,539,97,162,38,5,11,243,64,23,9,50,7,4,101,14,2,3,0.301,0.366,0.451,0.816
195,전준우,2019,롯데,LF,1986-02-25,184,91,34,4.24,141,606,545,85,164,30,1,22,262,83,8,2,46,7,2,71,19,1,7,0.301,0.359,0.481,0.8390000000000001
196,전준우,2017,롯데,CF,1986-02-25,184,91,32,3.36,110,496,455,76,146,27,1,18,229,69,2,4,30,7,2,70,11,2,2,0.321,0.37,0.503,0.8740000000000001
197,전준우,2013,롯데,CF,1986-02-25,184,91,28,3.31,128,537,455,65,125,25,1,7,173,66,19,8,65,5,0,77,15,5,7,0.275,0.3670000000000001,0.38,0.747
198,전준우,2010,롯데,CF,1986-02-25,184,91,25,3.14,114,394,350,56,101,14,2,19,176,57,16,7,26,8,0,89,7,5,5,0.289,0.34700000000000003,0.503,0.85
199,전준우,2012,롯데,CF,1986-02-25,184,91,27,2.99,122,520,459,63,116,22,4,7,167,38,21,8,45,7,0,103,16,6,3,0.253,0.327,0.364,0.691
200,전준우,2014,롯데,CF,1986-02-25,184,91,29,2.24,113,470,415,69,121,23,2,14,190,66,7,4,34,9,0,71,10,9,3,0.292,0.35600000000000004,0.458,0.8140000000000001
201,전준우,2016,롯데,CF,1986-02-25,184,91,31,0.19,25,113,99,16,25,7,0,2,38,10,3,3,7,6,0,25,4,1,0,0.253,0.339,0.384,0.723
202,전준우,2009,롯데,CF,1986-02-25,184,91,24,0.08,26,66,59,12,13,3,0,2,22,9,1,0,5,1,0,16,1,0,1,0.22,0.28800000000000003,0.373,0.6609999999999999
203,전준우,2008,롯데,DH,1986-02-25,184,91,23,-0.28,15,35,30,3,3,3,0,0,6,3,0,0,5,0,0,9,1,0,0,0.1,0.229,0.2,0.429
204,이범호,2011,KIA,3B,1981-11-25,183,93,31,5.54,101,405,318,63,96,21,0,17,168,77,2,0,75,7,3,56,8,0,5,0.302,0.44,0.528,0.968
205,이범호,2016,KIA,3B,1981-11-25,183,93,36,4.36,138,560,484,93,150,23,0,33,272,108,1,1,60,9,7,57,15,0,7,0.31,0.391,0.562,0.953
206,이범호,2013,KIA,3B,1981-11-25,183,93,33,3.35,122,516,436,56,108,17,0,24,197,73,0,2,62,9,3,79,18,4,5,0.248,0.35,0.452,0.8009999999999999
207,이범호,2015,KIA,3B,1981-11-25,183,93,35,3.34,138,514,437,60,118,25,0,28,227,79,3,4,57,16,1,91,16,0,4,0.27,0.3720000000000001,0.519,0.8909999999999999
208,이범호,2017,KIA,3B,1981-11-25,183,93,37,3.0,115,447,382,57,104,14,0,25,193,89,0,0,52,7,3,81,9,0,6,0.272,0.365,0.505,0.87
209,이범호,2014,KIA,3B,1981-11-25,183,93,34,2.41,105,406,350,47,94,23,0,19,174,82,2,2,41,11,1,89,9,0,4,0.269,0.36,0.4970000000000001,0.857
210,이범호,2018,KIA,3B,1981-11-25,183,93,38,2.23,101,380,332,41,93,7,0,20,160,69,1,0,42,4,4,59,12,0,2,0.28,0.366,0.482,0.848
211,이범호,2012,KIA,3B,1981-11-25,183,93,32,1.55,42,171,140,13,41,7,0,2,54,19,1,0,27,1,2,23,3,0,3,0.293,0.404,0.386,0.789
212,박재홍,2005,SK,CF,1973-09-07,176,85,33,5.51,109,495,421,76,128,21,1,18,205,63,22,10,67,2,2,78,10,2,3,0.304,0.4,0.487,0.887
213,박재홍,2008,SK,RF,1973-09-07,176,85,36,5.34,112,471,396,66,126,26,2,19,213,72,5,6,69,3,4,66,14,0,3,0.318,0.42,0.5379999999999999,0.958
214,박재홍,2006,SK,CF,1973-09-07,176,85,34,4.8,124,529,452,61,117,22,1,18,195,73,22,8,63,6,4,87,13,2,6,0.259,0.353,0.431,0.784
215,박재홍,2007,SK,RF,1973-09-07,176,85,35,2.98,115,400,347,53,97,19,1,17,169,54,10,7,41,4,6,52,5,1,7,0.28,0.35600000000000004,0.487,0.843
216,박재홍,2009,SK,RF,1973-09-07,176,85,37,1.67,113,376,315,53,85,12,0,12,133,46,15,4,45,8,2,57,7,4,4,0.27,0.371,0.422,0.7929999999999999
217,박재홍,2012,SK,RF,1973-09-07,176,85,40,0.75,46,120,104,16,26,5,0,5,46,18,0,1,14,1,0,25,3,0,1,0.25,0.342,0.442,0.784
218,박재홍,2010,SK,RF,1973-09-07,176,85,38,0.13,82,219,191,22,42,7,0,8,73,27,1,2,23,1,0,34,6,3,1,0.22,0.306,0.382,0.688
219,박재홍,2011,SK,DH,1973-09-07,176,85,39,-1.15,74,187,161,11,30,8,0,1,41,12,4,1,15,0,0,36,2,7,4,0.18600000000000005,0.25,0.255,0.505
220,박한이,2004,삼성,CF,1979-01-28,182,91,26,5.49,132,587,503,81,156,26,2,16,234,63,13,9,69,5,3,57,8,7,3,0.31,0.397,0.465,0.862
221,박한이,2006,삼성,CF,1979-01-28,182,91,28,4.89,126,567,471,89,134,21,2,6,177,43,15,10,80,6,4,62,11,7,3,0.285,0.393,0.376,0.769
222,박한이,2003,삼성,RF,1979-01-28,182,91,25,4.83,133,612,528,113,170,34,1,12,242,59,17,7,63,8,1,55,7,8,5,0.322,0.399,0.458,0.857
223,박한이,2008,삼성,CF,1979-01-28,182,91,30,3.98,104,442,370,57,117,17,2,4,150,41,5,6,63,1,1,37,6,5,3,0.316,0.414,0.405,0.82
224,박한이,2005,삼성,CF,1979-01-28,182,91,27,3.53,123,551,471,62,139,21,0,9,187,59,12,10,55,9,2,51,15,12,4,0.295,0.377,0.397,0.774
225,박한이,2010,삼성,RF,1979-01-28,182,91,32,3.4,128,470,379,64,114,21,2,11,172,63,5,4,73,3,2,54,10,10,5,0.301,0.413,0.454,0.867
226,박한이,2001,삼성,RF,1979-01-28,182,91,23,2.88,130,501,420,77,117,25,3,13,187,61,17,9,60,12,0,60,14,9,0,0.279,0.384,0.445,0.8290000000000001
227,박한이,2012,삼성,RF,1979-01-28,182,91,34,2.84,111,463,388,61,118,19,4,1,148,51,4,6,58,1,3,72,8,13,3,0.304,0.393,0.381,0.775
228,박한이,2014,삼성,RF,1979-01-28,182,91,36,2.74,125,567,472,83,156,22,2,9,209,80,7,6,61,5,1,74,9,24,5,0.331,0.409,0.443,0.852
229,박한이,2007,삼성,CF,1979-01-28,182,91,29,2.61,123,559,479,68,128,12,1,2,148,27,10,3,67,4,5,47,7,4,5,0.267,0.359,0.309,0.6679999999999999
230,박한이,2009,삼성,RF,1979-01-28,182,91,31,2.09,110,394,334,48,104,29,2,2,143,36,7,5,50,1,2,44,7,6,3,0.311,0.4,0.428,0.828
231,박한이,2015,삼성,RF,1979-01-28,182,91,37,1.93,94,429,367,62,110,17,4,11,168,52,6,6,53,1,0,63,11,7,1,0.3,0.389,0.458,0.846
232,박한이,2002,삼성,LF,1979-01-28,182,91,24,1.93,133,586,504,89,137,24,2,10,195,47,13,12,60,6,3,79,15,14,2,0.272,0.355,0.387,0.742
233,박한이,2011,삼성,RF,1979-01-28,182,91,33,1.62,121,506,429,77,110,19,2,4,145,30,8,2,60,5,3,88,7,10,2,0.256,0.353,0.338,0.691
234,박한이,2013,삼성,RF,1979-01-28,182,91,35,1.57,112,466,394,56,112,12,3,6,148,55,4,4,51,1,0,74,5,18,2,0.284,0.366,0.376,0.742
235,박한이,2016,삼성,RF,1979-01-28,182,91,38,1.57,110,401,349,57,105,21,0,14,168,69,1,0,40,2,2,72,5,6,4,0.301,0.3720000000000001,0.481,0.8540000000000001
236,박한이,2018,삼성,DH,1979-01-28,182,91,40,0.59,114,392,342,47,97,16,0,10,143,43,5,3,43,0,2,91,9,6,1,0.284,0.363,0.418,0.7809999999999999
237,박한이,2017,삼성,LF,1979-01-28,182,91,39,0.22,68,134,118,14,31,9,0,4,52,14,0,0,13,0,2,33,2,2,1,0.263,0.333,0.441,0.774
238,박한이,2019,삼성,DH,1979-01-28,182,91,41,0.1,30,85,74,6,19,3,0,2,28,13,0,0,9,0,0,17,0,1,1,0.257,0.333,0.378,0.7120000000000001
239,이영우,2002,한화,LF,1973-11-27,181,86,30,5.42,133,564,476,96,150,26,1,24,250,52,13,12,73,8,6,103,14,7,0,0.315,0.415,0.525,0.94
240,이영우,2004,한화,LF,1973-11-27,181,86,32,5.05,131,572,483,94,154,31,3,13,230,60,20,12,73,8,5,66,13,6,2,0.319,0.415,0.476,0.8909999999999999
241,이영우,2000,한화,LF,1973-11-27,181,86,28,4.92,128,542,478,91,152,36,5,25,273,64,7,12,52,8,5,91,5,1,3,0.318,0.392,0.5710000000000001,0.963
242,이영우,2003,한화,LF,1973-11-27,181,86,31,4.72,133,590,498,90,148,28,4,16,232,71,18,9,78,8,7,71,7,3,3,0.297,0.399,0.466,0.865
243,이영우,1999,한화,LF,1973-11-27,181,86,27,4.04,128,482,425,83,142,33,4,13,222,49,16,7,40,9,2,69,6,3,5,0.334,0.399,0.522,0.921
244,이영우,2001,한화,LF,1973-11-27,181,86,29,3.12,126,448,381,72,109,25,3,15,185,65,10,3,62,0,4,70,8,4,1,0.28600000000000003,0.385,0.486,0.871
245,이영우,1996,한화,LF,1973-11-27,181,86,24,2.63,114,417,353,59,95,21,3,8,146,39,12,9,49,2,1,63,9,11,2,0.269,0.36,0.414,0.773
246,이영우,1998,한화,LF,1973-11-27,181,86,26,1.62,97,342,297,34,81,19,1,9,129,31,6,9,38,0,3,50,9,6,1,0.273,0.354,0.434,0.789
247,이영우,2008,한화,LF,1973-11-27,181,86,36,1.4,89,305,271,41,78,21,2,2,109,27,2,1,26,1,0,40,9,2,5,0.28800000000000003,0.34700000000000003,0.402,0.7490000000000001
248,이영우,2007,한화,LF,1973-11-27,181,86,35,0.45,97,337,294,31,70,14,4,0,92,28,4,2,37,0,1,36,10,3,3,0.238,0.32,0.313,0.633
249,이영우,2009,한화,DH,1973-11-27,181,86,37,0.41,93,293,260,32,72,12,3,7,111,35,2,1,28,0,0,42,12,3,2,0.277,0.345,0.4270000000000001,0.772
250,이영우,1997,한화,LF,1973-11-27,181,86,25,-0.28,31,117,109,12,22,6,0,3,37,12,2,3,6,0,0,20,7,1,1,0.202,0.241,0.339,0.581
251,이영우,2010,한화,DH,1973-11-27,181,86,38,-0.43,12,21,21,0,2,0,0,0,2,0,0,1,0,0,0,2,0,0,0,0.095,0.095,0.095,0.191
252,러프,2018,삼성,1B,1986-07-28,192,105,33,5.28,137,597,506,97,167,32,4,33,306,125,5,3,65,18,0,107,17,0,8,0.33,0.419,0.605,1.024
253,러프,2019,삼성,1B,1986-07-28,192,105,34,4.18,133,568,472,80,138,35,2,22,243,101,6,3,80,7,6,87,18,0,9,0.292,0.396,0.515,0.911
254,러프,2017,삼성,1B,1986-07-28,192,105,32,3.92,134,591,515,90,162,38,0,31,293,124,2,2,60,12,4,107,14,0,4,0.315,0.396,0.569,0.965
255,로사리오,2017,한화,1B,1989-02-23,180,100,29,5.18,119,510,445,100,151,30,1,37,294,111,10,5,50,10,4,61,12,0,5,0.339,0.414,0.6609999999999999,1.074
256,로사리오,2016,한화,1B,1989-02-23,180,100,28,3.01,127,532,492,78,158,31,2,33,292,120,1,3,33,4,3,90,16,1,2,0.321,0.3670000000000001,0.594,0.961
257,최희섭,2009,KIA,1B,1979-03-16,196,99,31,5.13,131,545,435,98,134,23,0,33,256,100,2,4,96,7,13,108,14,0,7,0.308,0.435,0.589,1.023
258,최희섭,2010,KIA,1B,1979-03-16,196,99,32,3.63,126,532,444,78,127,22,1,21,214,84,4,3,81,4,7,109,17,0,3,0.28600000000000003,0.399,0.482,0.8809999999999999
259,최희섭,2007,KIA,1B,1979-03-16,196,99,29,2.09,52,220,199,20,67,17,0,7,105,46,3,1,18,0,0,37,9,0,3,0.337,0.386,0.528,0.914
260,최희섭,2013,KIA,1B,1979-03-16,196,99,35,1.91,78,305,252,29,65,17,1,11,117,42,1,1,44,7,2,72,5,0,2,0.258,0.38,0.464,0.845
261,최희섭,2011,KIA,1B,1979-03-16,196,99,33,1.89,70,282,242,36,68,14,1,9,111,37,1,1,39,0,2,61,7,0,1,0.281,0.379,0.459,0.838
262,최희섭,2012,KIA,1B,1979-03-16,196,99,34,1.72,80,301,246,31,62,17,0,7,100,42,1,1,50,2,5,53,9,0,3,0.252,0.379,0.407,0.785
263,최희섭,2015,KIA,DH,1979-03-16,196,99,37,-0.14,42,149,125,18,32,3,0,6,53,20,0,0,22,1,0,34,2,0,1,0.256,0.369,0.424,0.7929999999999999
264,최희섭,2008,KIA,DH,1979-03-16,196,99,30,-0.26,55,207,188,17,43,2,1,6,65,22,4,3,15,3,2,41,4,0,1,0.229,0.295,0.34600000000000003,0.64
265,버나디나,2017,KIA,CF,1984-06-12,188,95,34,5.12,139,621,557,118,178,26,8,27,301,111,32,7,41,11,2,112,9,3,9,0.32,0.3720000000000001,0.54,0.913
266,버나디나,2018,KIA,CF,1984-06-12,188,95,35,4.55,131,590,513,106,159,25,3,20,250,70,32,13,63,10,3,103,9,3,1,0.31,0.395,0.487,0.883
267,페르난데스,2019,두산,DH,1988-04-27,178,83,32,5.1,144,645,572,87,197,34,0,15,276,88,1,2,61,6,4,54,16,0,6,0.344,0.409,0.483,0.892
268,구자욱,2015,삼성,1B,1993-02-12,189,75,23,4.99,116,465,410,97,143,33,5,11,219,57,17,7,45,6,0,79,3,0,4,0.349,0.417,0.534,0.951
269,구자욱,2017,삼성,RF,1993-02-12,189,75,25,4.96,144,647,564,108,175,39,10,21,297,107,10,4,63,10,1,138,1,0,10,0.31,0.383,0.527,0.91
270,구자욱,2016,삼성,1B,1993-02-12,189,75,24,3.96,108,495,428,105,147,19,13,14,234,77,10,5,55,5,1,68,4,2,5,0.343,0.42,0.547,0.967
271,구자욱,2018,삼성,RF,1993-02-12,189,75,26,3.91,116,529,478,100,159,26,5,20,255,84,10,0,43,5,2,110,4,1,2,0.333,0.392,0.5329999999999999,0.926
272,구자욱,2019,삼성,RF,1993-02-12,189,75,27,1.95,122,526,475,66,127,27,6,15,211,71,11,3,38,7,2,88,5,0,6,0.267,0.327,0.444,0.7709999999999999
273,이용규,2015,한화,CF,1985-08-26,175,70,31,4.96,124,585,493,94,168,15,7,4,209,42,28,10,68,9,5,45,4,11,4,0.341,0.4270000000000001,0.424,0.851
274,이용규,2016,한화,CF,1985-08-26,175,70,32,4.31,113,530,452,98,159,20,4,3,196,41,21,11,63,7,1,29,7,7,1,0.35200000000000004,0.438,0.434,0.872
275,이용규,2018,한화,CF,1985-08-26,175,70,34,1.84,134,575,491,82,144,14,1,1,163,36,30,11,59,12,0,62,8,8,5,0.293,0.379,0.332,0.711
276,이용규,2017,한화,CF,1985-08-26,175,70,33,0.32,57,200,179,32,47,8,1,0,57,12,10,3,17,2,0,20,4,1,1,0.263,0.332,0.318,0.65
277,이용규,2014,한화,DH,1985-08-26,175,70,30,0.09,104,418,358,62,103,12,4,0,123,20,12,11,52,5,0,46,5,2,1,0.28800000000000003,0.385,0.344,0.728
278,김선빈,2017,KIA,SS,1989-12-18,165,70,29,4.96,137,529,476,84,176,34,1,5,227,64,4,4,39,5,4,40,10,5,4,0.37,0.42,0.477,0.897
279,김선빈,2012,KIA,SS,1989-12-18,165,70,24,3.88,126,532,441,63,124,19,2,5,162,55,30,12,58,2,0,48,9,25,6,0.281,0.363,0.3670000000000001,0.73
280,김선빈,2011,KIA,SS,1989-12-18,165,70,23,2.96,98,412,335,58,97,12,2,4,125,47,22,9,50,2,0,42,8,20,5,0.29,0.38,0.373,0.753
281,김선빈,2019,KIA,SS,1989-12-18,165,70,31,2.3,121,447,394,55,115,22,0,3,146,40,5,4,43,1,0,26,7,5,4,0.292,0.36,0.371,0.73
282,김선빈,2013,KIA,SS,1989-12-18,165,70,25,2.28,88,363,310,51,93,12,0,1,108,29,28,14,39,2,0,26,10,8,4,0.3,0.378,0.348,0.726
283,김선빈,2010,KIA,SS,1989-12-18,165,70,22,2.27,115,406,348,40,102,14,2,1,123,28,23,7,34,6,0,44,5,14,4,0.293,0.362,0.353,0.716
284,김선빈,2018,KIA,SS,1989-12-18,165,70,30,2.1,127,492,424,73,125,17,2,4,158,49,4,1,48,9,1,42,10,6,5,0.295,0.375,0.373,0.747
285,김선빈,2009,KIA,SS,1989-12-18,165,70,21,0.78,72,129,116,29,34,9,1,0,45,6,8,2,10,1,0,13,2,2,0,0.293,0.354,0.388,0.742
286,김선빈,2008,KIA,SS,1989-12-18,165,70,20,0.53,112,322,278,39,71,2,2,0,77,24,5,9,30,2,0,40,8,10,2,0.255,0.33,0.277,0.607
287,김선빈,2016,KIA,SS,1989-12-18,165,70,28,0.2,6,27,25,3,9,2,1,0,13,0,1,1,1,0,0,3,1,1,0,0.36,0.385,0.52,0.905
288,김선빈,2014,KIA,SS,1989-12-18,165,70,26,0.09,33,98,93,7,27,4,0,0,31,9,2,0,3,0,0,10,3,2,0,0.29,0.313,0.333,0.6459999999999999
289,고영민,2007,두산,2B,1984-02-08,182,73,24,4.91,126,536,444,89,119,29,1,12,186,66,36,10,61,17,1,105,9,8,6,0.268,0.373,0.419,0.792
290,고영민,2008,두산,2B,1984-02-08,182,73,25,4.65,126,528,427,84,114,15,3,9,162,70,39,9,74,14,0,109,10,7,6,0.267,0.388,0.379,0.767
291,고영민,2006,두산,2B,1984-02-08,182,73,23,2.26,116,359,315,38,85,15,5,2,116,29,14,10,24,12,0,59,6,7,1,0.27,0.344,0.368,0.7120000000000001
292,고영민,2009,두산,2B,1984-02-08,182,73,26,1.26,85,331,281,59,66,11,3,6,101,29,12,4,33,13,0,76,3,1,3,0.235,0.339,0.359,0.6990000000000001
293,고영민,2012,두산,2B,1984-02-08,182,73,29,1.25,58,173,151,33,40,10,1,3,61,26,7,1,13,3,0,28,5,5,0,0.265,0.335,0.404,0.7390000000000001
294,고영민,2010,두산,2B,1984-02-08,182,73,27,0.74,100,344,293,53,60,10,1,6,90,35,11,3,34,14,1,67,4,2,1,0.205,0.316,0.307,0.623
295,고영민,2015,두산,1B,1984-02-08,182,73,32,0.68,41,77,67,13,22,1,0,3,32,11,4,2,6,3,0,22,4,0,1,0.328,0.403,0.478,0.88
296,고영민,2014,두산,2B,1984-02-08,182,73,31,0.28,52,108,94,18,27,2,0,1,32,7,1,1,11,0,0,18,3,1,2,0.287,0.355,0.34,0.696
297,고영민,2013,두산,2B,1984-02-08,182,73,30,0.22,10,17,14,3,4,1,0,1,8,1,1,0,3,0,1,5,1,0,0,0.28600000000000003,0.412,0.5710000000000001,0.983
298,고영민,2011,두산,2B,1984-02-08,182,73,28,0.2,93,208,176,31,37,5,1,3,53,16,6,6,18,7,0,50,4,5,2,0.21,0.305,0.301,0.607
299,히메네스,2016,LG,3B,1988-01-18,185,92,29,4.85,135,579,523,101,161,36,0,26,275,102,18,9,39,10,2,67,8,1,6,0.308,0.363,0.526,0.889
300,히메네스,2015,LG,3B,1988-01-18,185,92,28,1.97,70,299,279,37,87,17,2,11,141,46,8,2,12,4,1,48,4,0,4,0.312,0.345,0.505,0.85
301,히메네스,2017,LG,3B,1988-01-18,185,92,30,0.82,51,198,181,29,50,6,1,7,79,30,3,5,13,3,0,19,8,0,1,0.276,0.333,0.436,0.77
302,김종국,2002,KIA,2B,1973-09-14,180,80,30,4.85,133,595,527,95,151,26,3,8,207,53,50,9,61,3,0,116,5,3,1,0.287,0.363,0.393,0.7559999999999999
303,김종국,2004,KIA,2B,1973-09-14,180,80,32,2.65,133,562,491,66,130,20,1,10,182,46,39,8,46,5,0,81,10,18,2,0.265,0.333,0.371,0.703
304,김종국,2007,KIA,SS,1973-09-14,180,80,35,2.09,93,342,288,47,69,13,0,6,100,28,13,3,40,6,0,39,13,6,2,0.24,0.342,0.34700000000000003,0.69
305,김종국,2003,KIA,2B,1973-09-14,180,80,31,1.77,125,539,464,67,116,23,1,6,159,46,31,11,53,4,0,67,3,14,3,0.25,0.33,0.343,0.6729999999999999
306,김종국,2008,KIA,2B,1973-09-14,180,80,36,0.93,113,346,300,33,70,16,3,1,95,26,13,3,33,2,0,57,5,10,1,0.233,0.313,0.317,0.629
307,김종국,2005,KIA,2B,1973-09-14,180,80,33,0.81,117,429,374,39,88,15,3,4,121,40,11,5,37,3,0,68,7,10,5,0.235,0.306,0.324,0.629
308,김종국,2006,KIA,2B,1973-09-14,180,80,34,0.5,111,369,323,35,73,17,1,1,95,26,16,5,25,3,0,59,6,16,2,0.226,0.28600000000000003,0.294,0.58
309,김종국,2009,KIA,2B,1973-09-14,180,80,37,0.0,51,123,108,12,27,4,0,1,34,9,2,0,10,0,0,12,1,3,2,0.25,0.308,0.315,0.623
310,마르테,2015,KT,3B,1983-10-21,185,93,33,4.83,115,487,425,85,148,32,1,20,242,89,0,0,51,2,7,60,19,0,8,0.348,0.414,0.569,0.983
