,0,1,2,3,4,5,6,7,8,9,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2,10,11
1,투희번, ,4구,투희번, ,3비, , ,삼진,,2,0,1,1,0.355,윤재국,구장 : 수원,관중 : 887,2007.04.18(수),개시 : 18:31,경기시간 : 3:01,두산,현대,,
2,2땅, ,포땅,사구, , , , , ,,2,0,0,0,0.219,김현수,구장 : 수원,관중 : 887,2007.04.18(수),개시 : 18:31,경기시간 : 3:01,두산,현대,,
3, , , , , , ,중안, , ,,1,1,0,0,0.300,유재웅,구장 : 수원,관중 : 887,2007.04.18(수),개시 : 18:31,경기시간 : 3:01,두산,현대,,
4, , , , , , , , ,삼진,,1,0,0,0,0.000,민병헌,구장 : 수원,관중 : 887,2007.04.18(수),개시 : 18:31,경기시간 : 3:01,두산,현대,,
5,포땅, ,좌중안,중안, , ,4구, ,중비,,4,2,1,0,0.278,김동주,구장 : 수원,관중 : 887,2007.04.18(수),개시 : 18:31,경기시간 : 3:01,두산,현대,,
6, ,2땅,유땅,3땅, , ,삼진, , ,,4,0,0,0,0.270,홍성흔,구장 : 수원,관중 : 887,2007.04.18(수),개시 : 18:31,경기시간 : 3:01,두산,현대,,
7, ,4구,2땅, ,삼진, ,3땅, , ,,3,0,0,0,0.231,최준석,구장 : 수원,관중 : 887,2007.04.18(수),개시 : 18:31,경기시간 : 3:01,두산,현대,,
8, ,좌안, ,유안,우안, , ,우2, ,,4,4,0,1,0.297,안경현,구장 : 수원,관중 : 887,2007.04.18(수),개시 : 18:31,경기시간 : 3:01,두산,현대,,
9, , , , , , , , , ,,0,0,0,0,0.250,정원석,구장 : 수원,관중 : 887,2007.04.18(수),개시 : 18:31,경기시간 : 3:01,두산,현대,,
10, ,유안, ,포희번,3직, , ,포희번, ,,2,1,0,0,0.313,나주환,구장 : 수원,관중 : 887,2007.04.18(수),개시 : 18:31,경기시간 : 3:01,두산,현대,,
11, ,2비, ,우중안, ,투땅, ,삼진, ,,4,1,1,1,0.273,고영민,구장 : 수원,관중 : 887,2007.04.18(수),개시 : 18:31,경기시간 : 3:01,두산,현대,,
0,우비, ,삼진, , ,1파, ,포파, ,,4,0,0,0,0.190,이택근,구장 : 수원,관중 : 887,2007.04.18(수),개시 : 18:31,경기시간 : 3:01,현대,두산,,
1,2땅, ,삼진, , ,우비, , ,삼진,,4,0,0,0,0.378,전준호,구장 : 수원,관중 : 887,2007.04.18(수),개시 : 18:31,경기시간 : 3:01,현대,두산,,
2,4구, , ,투땅, ,2땅, , ,삼진,,3,0,0,1,0.290,이숭용,구장 : 수원,관중 : 887,2007.04.18(수),개시 : 18:31,경기시간 : 3:01,현대,두산,,
3,좌중홈, , ,우홈, , ,유안, ,4구,,3,3,3,2,0.205,브룸바,구장 : 수원,관중 : 887,2007.04.18(수),개시 : 18:31,경기시간 : 3:01,현대,두산,,
4, , , , , , , , , ,,0,0,0,0,0.000,유한준,구장 : 수원,관중 : 887,2007.04.18(수),개시 : 18:31,경기시간 : 3:01,현대,두산,,
5,2비, , ,좌비, , ,중비, ,1파,,4,0,0,0,0.216,송지만,구장 : 수원,관중 : 887,2007.04.18(수),개시 : 18:31,경기시간 : 3:01,현대,두산,,
6, ,좌비, ,좌비, , ,삼진, , ,,3,0,0,0,0.242,정성훈,구장 : 수원,관중 : 887,2007.04.18(수),개시 : 18:31,경기시간 : 3:01,현대,두산,,
7, ,1땅, , ,유땅, , , , ,,2,0,0,0,0.500,김일경,구장 : 수원,관중 : 887,2007.04.18(수),개시 : 18:31,경기시간 : 3:01,현대,두산,,
8, , , , , , ,2비, , ,,1,0,0,0,0.143,강병식,구장 : 수원,관중 : 887,2007.04.18(수),개시 : 18:31,경기시간 : 3:01,현대,두산,,
9, , , , , , , , , ,,0,0,0,0,0.182,채종국,구장 : 수원,관중 : 887,2007.04.18(수),개시 : 18:31,경기시간 : 3:01,현대,두산,,
10, ,3땅, , ,우비, , ,중비, ,,3,0,0,0,0.250,김동수,구장 : 수원,관중 : 887,2007.04.18(수),개시 : 18:31,경기시간 : 3:01,현대,두산,,
11, , ,투안, ,삼진, , , , ,,2,1,0,0,0.273,지석훈,구장 : 수원,관중 : 887,2007.04.18(수),개시 : 18:31,경기시간 : 3:01,현대,두산,,
12, , , , , , , ,삼진, ,,1,0,0,0,0.333,전근표,구장 : 수원,관중 : 887,2007.04.18(수),개시 : 18:31,경기시간 : 3:01,현대,두산,,
13, , , , , , , , , ,,0,0,0,0,0.167,서한규,구장 : 수원,관중 : 887,2007.04.18(수),개시 : 18:31,경기시간 : 3:01,현대,두산,,
0,삼진, ,좌비,삼진, ,투땅, ,사구, ,,4,0,0,0,0.310,이승화,구장 : 시민,"관중 : 4,377",2007.04.19(목),개시 : 18:01,경기시간 : 3:55,롯데,삼성,,
1,유비, ,유직, ,중안, ,4구,3파, ,,4,1,0,0,0.250,최경환,구장 : 시민,"관중 : 4,377",2007.04.19(목),개시 : 18:01,경기시간 : 3:55,롯데,삼성,,
2,1땅, , ,2안,투희번, ,중비,우비, ,,4,1,0,1,0.342,박현승,구장 : 시민,"관중 : 4,377",2007.04.19(목),개시 : 18:01,경기시간 : 3:55,롯데,삼성,,
3, , , , , , , , , ,,0,0,0,0,0.143,문규현,구장 : 시민,"관중 : 4,377",2007.04.19(목),개시 : 18:01,경기시간 : 3:55,롯데,삼성,,
4, ,4구, ,사구,투땅, ,우비, ,유땅,,3,0,0,0,0.425,이대호,구장 : 시민,"관중 : 4,377",2007.04.19(목),개시 : 18:01,경기시간 : 3:55,롯데,삼성,,
5, ,좌비, ,1땅,4구, ,2안, ,삼진,,4,1,0,1,0.318,호세,구장 : 시민,"관중 : 4,377",2007.04.19(목),개시 : 18:01,경기시간 : 3:55,롯데,삼성,,
6, ,우비, ,우안, , , , , ,,2,1,1,1,0.222,손인호,구장 : 시민,"관중 : 4,377",2007.04.19(목),개시 : 18:01,경기시간 : 3:55,롯데,삼성,,
7, , , , ,좌안, ,좌비, ,1비,,3,1,0,0,0.211,김주찬,구장 : 시민,"관중 : 4,377",2007.04.19(목),개시 : 18:01,경기시간 : 3:55,롯데,삼성,,
8, ,우안, ,우안,삼진, , ,2실, ,,4,2,1,0,0.348,정보명,구장 : 시민,"관중 : 4,377",2007.04.19(목),개시 : 18:01,경기시간 : 3:55,롯데,삼성,,
9, , ,2땅,삼진, ,삼진, ,중비, ,,4,0,0,0,0.255,강민호,구장 : 시민,"관중 : 4,377",2007.04.19(목),개시 : 18:01,경기시간 : 3:55,롯데,삼성,,
10, , , , , , , , , ,,0,0,0,0,0.000,이동훈,구장 : 시민,"관중 : 4,377",2007.04.19(목),개시 : 18:01,경기시간 : 3:55,롯데,삼성,,
11, , ,4구,우중안, ,삼진, ,4구, ,,2,1,1,0,0.300,이원석,구장 : 시민,"관중 : 4,377",2007.04.19(목),개시 : 18:01,경기시간 : 3:55,롯데,삼성,,
0,중안, ,중안,4구, , ,유비, , ,,3,2,0,2,0.245,박한이,구장 : 시민,"관중 : 4,377",2007.04.19(목),개시 : 18:01,경기시간 : 3:55,삼성,롯데,,
1,투희번, ,투희번,삼진, , , , , ,,1,0,0,0,0.125,박종호,구장 : 시민,"관중 : 4,377",2007.04.19(목),개시 : 18:01,경기시간 : 3:55,삼성,롯데,,
2, , , , , , ,우비, , ,,1,0,0,0,0.212,신명철,구장 : 시민,"관중 : 4,377",2007.04.19(목),개시 : 18:01,경기시간 : 3:55,삼성,롯데,,
3,우비, ,4구,유땅, , ,우홈, , ,,3,1,1,1,0.154,양준혁,구장 : 시민,"관중 : 4,377",2007.04.19(목),개시 : 18:01,경기시간 : 3:55,삼성,롯데,,
4,좌안, ,우중2, ,중비, ,삼진, , ,,4,2,1,1,0.273,심정수,구장 : 시민,"관중 : 4,377",2007.04.19(목),개시 : 18:01,경기시간 : 3:55,삼성,롯데,,
5, , , , , , , , , ,,0,0,0,0,0.000,이태호,구장 : 시민,"관중 : 4,377",2007.04.19(목),개시 : 18:01,경기시간 : 3:55,삼성,롯데,,
6,좌비, ,3땅, ,1비, , ,유실, ,,4,0,0,1,0.225,박진만,구장 : 시민,"관중 : 4,377",2007.04.19(목),개시 : 18:01,경기시간 : 3:55,삼성,롯데,,
7, , , , , , , , , ,,0,0,0,0,0.111,조동찬,구장 : 시민,"관중 : 4,377",2007.04.19(목),개시 : 18:01,경기시간 : 3:55,삼성,롯데,,
8, ,좌안,좌중안, ,좌비, , ,4구, ,,3,2,2,1,0.270,진갑용,구장 : 시민,"관중 : 4,377",2007.04.19(목),개시 : 18:01,경기시간 : 3:55,삼성,롯데,,
9, , , , , , , , , ,,0,0,0,0,0.500,이정식,구장 : 시민,"관중 : 4,377",2007.04.19(목),개시 : 18:01,경기시간 : 3:55,삼성,롯데,,
10, ,3땅,삼진, , ,좌비, ,1땅, ,,4,0,0,0,0.243,조영훈,구장 : 시민,"관중 : 4,377",2007.04.19(목),개시 : 18:01,경기시간 : 3:55,삼성,롯데,,
11, ,우3, ,4구, ,포번, ,삼진, ,,3,1,1,0,0.200,강명구,구장 : 시민,"관중 : 4,377",2007.04.19(목),개시 : 18:01,경기시간 : 3:55,삼성,롯데,,
12, , , , , , , , , ,,0,0,0,0,0.000,김재걸,구장 : 시민,"관중 : 4,377",2007.04.19(목),개시 : 18:01,경기시간 : 3:55,삼성,롯데,,
13, ,우비, ,투땅, ,2땅, ,삼진, ,,4,0,0,0,0.333,김창희,구장 : 시민,"관중 : 4,377",2007.04.19(목),개시 : 18:01,경기시간 : 3:55,삼성,롯데,,
0,삼진,유비, ,유땅, , , , , ,,3,0,0,0,0.333,이영우,구장 : 잠실,"관중 : 10,471",2007.04.19(목),개시 : 18:30,경기시간 : 3:36,한화,LG,,
1, , , , , ,투2안, ,4구, ,,1,1,0,0,0.182,고동진,구장 : 잠실,"관중 : 10,471",2007.04.19(목),개시 : 18:30,경기시간 : 3:36,한화,LG,,
2,2비, ,4구,중비, ,유병, ,2땅, ,,4,0,0,1,0.350,김민재,구장 : 잠실,"관중 : 10,471",2007.04.19(목),개시 : 18:30,경기시간 : 3:36,한화,LG,,
3,4구, ,4구, ,좌안, ,2우안, , ,,2,2,0,0,0.343,크루즈,구장 : 잠실,"관중 : 10,471",2007.04.19(목),개시 : 18:30,경기시간 : 3:36,한화,LG,,
4, , , , , , , ,3비, ,,1,0,0,0,0.400,김인철,구장 : 잠실,"관중 : 10,471",2007.04.19(목),개시 : 18:30,경기시간 : 3:36,한화,LG,,
5,3땅, ,중안, ,4구, ,4구, ,중비,,3,1,1,0,0.289,김태균,구장 : 잠실,"관중 : 10,471",2007.04.19(목),개시 : 18:30,경기시간 : 3:36,한화,LG,,
6, ,4구,3희번, ,우안, ,투비, ,3비,,3,1,0,1,0.212,이범호,구장 : 잠실,"관중 : 10,471",2007.04.19(목),개시 : 18:30,경기시간 : 3:36,한화,LG,,
7, ,4구,삼진, ,삼진, , , , ,,2,0,0,0,0.107,이도형,구장 : 잠실,"관중 : 10,471",2007.04.19(목),개시 : 18:30,경기시간 : 3:36,한화,LG,,
8, , , , , , ,2땅, ,2땅,,2,0,0,0,0.000,정희상,구장 : 잠실,"관중 : 10,471",2007.04.19(목),개시 : 18:30,경기시간 : 3:36,한화,LG,,
9, ,삼진,유땅, ,1땅, ,유땅, , ,,4,0,0,0,0.074,조원우,구장 : 잠실,"관중 : 10,471",2007.04.19(목),개시 : 18:30,경기시간 : 3:36,한화,LG,,
10, ,3비, ,유땅,삼진, , , , ,,3,0,0,0,0.214,백재호,구장 : 잠실,"관중 : 10,471",2007.04.19(목),개시 : 18:30,경기시간 : 3:36,한화,LG,,
11, , , , , , , , , ,,0,0,0,0,0.190,한상훈,구장 : 잠실,"관중 : 10,471",2007.04.19(목),개시 : 18:30,경기시간 : 3:36,한화,LG,,
12, , , , , , , ,삼진, ,,1,0,0,0,0.000,백승룡,구장 : 잠실,"관중 : 10,471",2007.04.19(목),개시 : 18:30,경기시간 : 3:36,한화,LG,,
13, ,좌2, ,좌안, ,삼진, ,우안, ,,4,3,1,0,0.571,심광호,구장 : 잠실,"관중 : 10,471",2007.04.19(목),개시 : 18:30,경기시간 : 3:36,한화,LG,,
0,1안, ,좌비, ,삼진, , , , ,,3,1,0,1,0.400,이대형,구장 : 잠실,"관중 : 10,471",2007.04.19(목),개시 : 18:30,경기시간 : 3:36,LG,한화,,
1, , , , , , ,중비, , ,,1,0,0,0,0.208,최길성,구장 : 잠실,"관중 : 10,471",2007.04.19(목),개시 : 18:30,경기시간 : 3:36,LG,한화,,
2, , , , , , , , , ,,0,0,0,0,0.125,박경수,구장 : 잠실,"관중 : 10,471",2007.04.19(목),개시 : 18:30,경기시간 : 3:36,LG,한화,,
3,투희실, ,중비, , ,2땅,4구, , ,,2,0,0,0,0.273,이종열,구장 : 잠실,"관중 : 10,471",2007.04.19(목),개시 : 18:30,경기시간 : 3:36,LG,한화,,
4, , , , , , , , , ,,0,0,0,0,0.000,오태근,구장 : 잠실,"관중 : 10,471",2007.04.19(목),개시 : 18:30,경기시간 : 3:36,LG,한화,,
5,좌파, , ,유땅, ,4구,좌비, , ,,3,0,0,0,0.233,박용택,구장 : 잠실,"관중 : 10,471",2007.04.19(목),개시 : 18:30,경기시간 : 3:36,LG,한화,,
6,유병, , ,삼진, ,중비, ,4구, ,,3,0,0,0,0.350,발데스,구장 : 잠실,"관중 : 10,471",2007.04.19(목),개시 : 18:30,경기시간 : 3:36,LG,한화,,
7, ,삼진, ,유비, ,2땅, ,우비, ,,4,0,0,0,0.250,이성열,구장 : 잠실,"관중 : 10,471",2007.04.19(목),개시 : 18:30,경기시간 : 3:36,LG,한화,,
8, ,2비, , ,좌안, ,좌홈,유병, ,,4,2,1,2,0.286,최동수,구장 : 잠실,"관중 : 10,471",2007.04.19(목),개시 : 18:30,경기시간 : 3:36,LG,한화,,
9, ,좌중2, , ,2땅, ,좌중2, , ,,3,2,0,1,0.244,김상현,구장 : 잠실,"관중 : 10,471",2007.04.19(목),개시 : 18:30,경기시간 : 3:36,LG,한화,,
10, ,삼진, , ,삼진, ,투희번, , ,,2,0,0,0,0.250,조인성,구장 : 잠실,"관중 : 10,471",2007.04.19(목),개시 : 18:30,경기시간 : 3:36,LG,한화,,
11, , ,중비, ,중안, ,투안, , ,,3,2,2,0,0.273,권용관,구장 : 잠실,"관중 : 10,471",2007.04.19(목),개시 : 18:30,경기시간 : 3:36,LG,한화,,
0,삼진, ,유2병, , ,좌비, ,2땅, , ,5,0,0,0,0.196,이종범,구장 : 문학,"관중 : 5,712",2007.04.19(목),개시 : 18:31,경기시간 : 3:45,KIA,SK,2땅, 
1,우비, ,중안, , ,중비, , ,삼진, ,5,2,0,0,0.385,이현곤,구장 : 문학,"관중 : 5,712",2007.04.19(목),개시 : 18:31,경기시간 : 3:45,KIA,SK,좌중2, 
2,3땅, ,좌비, , ,좌비, , ,투땅, ,4,0,0,0,0.289,홍세완,구장 : 문학,"관중 : 5,712",2007.04.19(목),개시 : 18:31,경기시간 : 3:45,KIA,SK,사구, 
3, ,중안, ,우비, , ,4구, ,4구, ,3,1,0,0,0.325,이재주,구장 : 문학,"관중 : 5,712",2007.04.19(목),개시 : 18:31,경기시간 : 3:45,KIA,SK,유2병, 
4, ,3땅, ,투땅, , ,4구, ,4구, ,3,0,0,1,0.286,김상훈,구장 : 문학,"관중 : 5,712",2007.04.19(목),개시 : 18:31,경기시간 : 3:45,KIA,SK, ,삼진
5, ,4구, ,3땅, , ,좌비, , , ,2,0,0,0,0.167,조경환,구장 : 문학,"관중 : 5,712",2007.04.19(목),개시 : 18:31,경기시간 : 3:45,KIA,SK, , 
6, , , , , , , , ,2땅, ,2,0,0,0,0.083,김원섭,구장 : 문학,"관중 : 5,712",2007.04.19(목),개시 : 18:31,경기시간 : 3:45,KIA,SK, ,유땅
7, ,우안, , ,2땅, ,좌비, , ,우비,4,1,1,0,0.163,장성호,구장 : 문학,"관중 : 5,712",2007.04.19(목),개시 : 18:31,경기시간 : 3:45,KIA,SK, ,4구
8, ,유2병, , ,유비, , ,2땅, ,우파,4,0,0,0,0.148,손지환,구장 : 문학,"관중 : 5,712",2007.04.19(목),개시 : 18:31,경기시간 : 3:45,KIA,SK, , 
9, , , , , , , , , , ,1,0,0,0,0.091,김종국,구장 : 문학,"관중 : 5,712",2007.04.19(목),개시 : 18:31,경기시간 : 3:45,KIA,SK, ,좌비
10, , ,4구, ,투땅, , ,2땅, ,중안,3,1,0,0,0.163,이용규,구장 : 문학,"관중 : 5,712",2007.04.19(목),개시 : 18:31,경기시간 : 3:45,KIA,SK, , 
0,2땅, ,유땅, ,투3안, , ,좌비, ,삼진,6,2,0,1,0.205,김강민,구장 : 문학,"관중 : 5,712",2007.04.19(목),개시 : 18:31,경기시간 : 3:45,SK,KIA, ,우안
1,1땅, ,우2, , ,좌중2, ,4구, ,중안,4,3,0,1,0.407,조동화,구장 : 문학,"관중 : 5,712",2007.04.19(목),개시 : 18:31,경기시간 : 3:45,SK,KIA, ,3희번
2,우안, ,2땅, , ,중안, ,중비, ,중안,5,3,1,0,0.324,김재현,구장 : 문학,"관중 : 5,712",2007.04.19(목),개시 : 18:31,경기시간 : 3:45,SK,KIA, ,고4
3, , , , , , , , , , ,0,0,0,0,0.242,박재상,구장 : 문학,"관중 : 5,712",2007.04.19(목),개시 : 18:31,경기시간 : 3:45,SK,KIA, , 
4,삼진, , ,삼진, ,중비, ,삼진, ,중비,5,0,0,0,0.175,박경완,구장 : 문학,"관중 : 5,712",2007.04.19(목),개시 : 18:31,경기시간 : 3:45,SK,KIA, ,사구
5, , , , , , , , , , ,0,0,0,0,0.000,정상호,구장 : 문학,"관중 : 5,712",2007.04.19(목),개시 : 18:31,경기시간 : 3:45,SK,KIA, , 
6, ,좌2, ,좌2, ,우비, , ,좌비, ,6,3,1,0,0.356,정근우,구장 : 문학,"관중 : 5,712",2007.04.19(목),개시 : 18:31,경기시간 : 3:45,SK,KIA,투땅,우안
7, ,포파, ,2땅, ,삼진, , ,좌비, ,5,0,0,0,0.262,박정권,구장 : 문학,"관중 : 5,712",2007.04.19(목),개시 : 18:31,경기시간 : 3:45,SK,KIA,삼진, 
8, ,3땅, ,우비, , ,3땅, , , ,3,0,0,0,0.154,박재홍,구장 : 문학,"관중 : 5,712",2007.04.19(목),개시 : 18:31,경기시간 : 3:45,SK,KIA, , 
9, , , , , , , , ,4구, ,1,1,0,0,0.500,이진영,구장 : 문학,"관중 : 5,712",2007.04.19(목),개시 : 18:31,경기시간 : 3:45,SK,KIA,우안, 
10, ,삼진, , ,중비, ,2비, ,삼진, ,5,1,0,0,0.277,최정,구장 : 문학,"관중 : 5,712",2007.04.19(목),개시 : 18:31,경기시간 : 3:45,SK,KIA,좌2, 
11, , ,삼진, ,유땅, ,중비, , , ,3,0,0,0,0.143,이대수,구장 : 문학,"관중 : 5,712",2007.04.19(목),개시 : 18:31,경기시간 : 3:45,SK,KIA, , 
12, , , , , , , , , ,유비,1,0,0,0,0.353,이재원,구장 : 문학,"관중 : 5,712",2007.04.19(목),개시 : 18:31,경기시간 : 3:45,SK,KIA, , 
13, , , , , , , , , , ,1,0,0,0,0.000,김태균,구장 : 문학,"관중 : 5,712",2007.04.19(목),개시 : 18:31,경기시간 : 3:45,SK,KIA,삼진, 
0,삼진, ,삼진, , ,2땅, , , , ,3,0,0,0,0.355,이종욱,구장 : 수원,관중 : 925,2007.04.19(목),개시 : 18:31,경기시간 : 3:20,두산,현대, ,
1, , , , , , , ,유땅, ,좌비,2,0,0,0,0.206,김현수,구장 : 수원,관중 : 925,2007.04.19(목),개시 : 18:31,경기시간 : 3:20,두산,현대, ,
2,4구, , ,삼진, ,4구, , ,좌중2, ,3,1,0,1,0.278,고영민,구장 : 수원,관중 : 925,2007.04.19(목),개시 : 18:31,경기시간 : 3:20,두산,현대,삼진,
3,우비, , ,우안, ,유땅, , ,3희번, ,4,2,0,0,0.317,안경현,구장 : 수원,관중 : 925,2007.04.19(목),개시 : 18:31,경기시간 : 3:20,두산,현대,중안,
4, ,3땅, ,중안, , ,삼진, ,우중2, ,5,2,1,0,0.293,김동주,구장 : 수원,관중 : 925,2007.04.19(목),개시 : 18:31,경기시간 : 3:20,두산,현대,유2병,
5, ,3땅, ,32병, , ,중비, ,고4, ,3,0,0,0,0.250,홍성흔,구장 : 수원,관중 : 925,2007.04.19(목),개시 : 18:31,경기시간 : 3:20,두산,현대, ,
6, ,유땅, , ,유땅, , , , , ,2,0,0,0,0.214,최준석,구장 : 수원,관중 : 925,2007.04.19(목),개시 : 18:31,경기시간 : 3:20,두산,현대, ,
7, , , , , , ,2땅, ,3직, ,2,0,0,0,0.200,윤석민,구장 : 수원,관중 : 925,2007.04.19(목),개시 : 18:31,경기시간 : 3:20,두산,현대, ,
8, , ,우안, ,2땅, , ,4구, , ,2,1,0,0,0.333,유재웅,구장 : 수원,관중 : 925,2007.04.19(목),개시 : 18:31,경기시간 : 3:20,두산,현대, ,
9, , , , , , , , , ,좌중안,1,1,0,0,0.091,민병헌,구장 : 수원,관중 : 925,2007.04.19(목),개시 : 18:31,경기시간 : 3:20,두산,현대, ,
10, , ,1땅, ,좌비, , ,1땅, , ,3,0,0,0,0.263,나주환,구장 : 수원,관중 : 925,2007.04.19(목),개시 : 18:31,경기시간 : 3:20,두산,현대, ,
11, , , , , , , , , , ,0,0,0,0,0.250,정원석,구장 : 수원,관중 : 925,2007.04.19(목),개시 : 18:31,경기시간 : 3:20,두산,현대, ,
12, , , , , , , , , ,포희번,0,0,0,0,0.267,안상준,구장 : 수원,관중 : 925,2007.04.19(목),개시 : 18:31,경기시간 : 3:20,두산,현대, ,
13, , ,2땅, , ,중비, ,2땅, ,1땅,4,0,0,0,0.314,윤재국,구장 : 수원,관중 : 925,2007.04.19(목),개시 : 18:31,경기시간 : 3:20,두산,현대, ,
0,중비, ,2땅, , ,중비, ,삼진, ,고4,4,0,0,0,0.174,이택근,구장 : 수원,관중 : 925,2007.04.19(목),개시 : 18:31,경기시간 : 3:20,현대,두산, ,
1,중비, , ,유땅, ,2안, ,2안, , ,4,2,0,1,0.390,전준호,구장 : 수원,관중 : 925,2007.04.19(목),개시 : 18:31,경기시간 : 3:20,현대,두산, ,
2, , , , , , , , , ,삼진,1,0,0,0,0.000,유한준,구장 : 수원,관중 : 925,2007.04.19(목),개시 : 18:31,경기시간 : 3:20,현대,두산, ,
3,삼진, , ,4구, ,1땅, ,우안, ,투땅,4,1,0,0,0.286,이숭용,구장 : 수원,관중 : 925,2007.04.19(목),개시 : 18:31,경기시간 : 3:20,현대,두산, ,
4, ,좌비, ,좌비, ,고4, ,2유병, , ,4,1,0,0,0.209,브룸바,구장 : 수원,관중 : 925,2007.04.19(목),개시 : 18:31,경기시간 : 3:20,현대,두산,좌안,
5, , , , , , , , , , ,0,0,0,1,0.167,서한규,구장 : 수원,관중 : 925,2007.04.19(목),개시 : 18:31,경기시간 : 3:20,현대,두산, ,
6, ,좌2, ,삼진, ,중안, , ,포파, ,4,2,1,0,0.244,송지만,구장 : 수원,관중 : 925,2007.04.19(목),개시 : 18:31,경기시간 : 3:20,현대,두산,투희선,
7, ,좌비, , ,좌안,2땅, , ,삼진, ,4,1,0,0,0.243,정성훈,구장 : 수원,관중 : 925,2007.04.19(목),개시 : 18:31,경기시간 : 3:20,현대,두산,고4,
8, ,삼진, , ,1희번, ,1파, ,3땅, ,4,0,0,0,0.300,김일경,구장 : 수원,관중 : 925,2007.04.19(목),개시 : 18:31,경기시간 : 3:20,현대,두산,삼진,
9, , ,3땅, ,중비, ,2땅, , ,좌안,4,1,0,0,0.250,김동수,구장 : 수원,관중 : 925,2007.04.19(목),개시 : 18:31,경기시간 : 3:20,현대,두산, ,
10, , , , , , , , , , ,0,0,0,0,0.000,황재균,구장 : 수원,관중 : 925,2007.04.19(목),개시 : 18:31,경기시간 : 3:20,현대,두산, ,
11, , , , , , , , , , ,0,0,1,0,0.000,허준,구장 : 수원,관중 : 925,2007.04.19(목),개시 : 18:31,경기시간 : 3:20,현대,두산,투희선,
12, , ,좌비, ,3땅, ,3직, , ,투희번,3,0,0,0,0.214,지석훈,구장 : 수원,관중 : 925,2007.04.19(목),개시 : 18:31,경기시간 : 3:20,현대,두산, ,
0,삼진, ,투3안,유직, , ,사구, ,3번,,4,1,0,1,0.343,이종욱,구장 : 무등,"관중 : 1,998",2007.04.20(금),개시 : 18:30,경기시간 : 3:13,두산,KIA,,
1,우중2, ,우중안, ,2땅, ,4구, ,삼진,,4,2,0,1,0.333,윤재국,구장 : 무등,"관중 : 1,998",2007.04.20(금),개시 : 18:30,경기시간 : 3:13,두산,KIA,,
2,2비, ,좌2, ,3땅, ,좌비, , ,,4,1,1,1,0.311,안경현,구장 : 무등,"관중 : 1,998",2007.04.20(금),개시 : 18:30,경기시간 : 3:13,두산,KIA,,
