,0,1,2,3,4,5,6,7,8,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2,9,10,11,12
7, ,우파, ,중안,좌안, ,중2,우안, ,5,4,3,2,0.394,최정,구장 : 문학,"관중 : 5,029",2008.04.25(금),개시 : 18:31,경기시간 : 4:15,SK,KIA,,,,
8, ,좌중안, ,유땅,우비, ,좌안,우비, ,5,2,1,1,0.286,정근우,구장 : 문학,"관중 : 5,029",2008.04.25(금),개시 : 18:31,경기시간 : 4:15,SK,KIA,,,,
9, ,좌비, ,4구,삼진, ,중희비,좌비, ,3,0,1,0,0.308,박경완,구장 : 문학,"관중 : 5,029",2008.04.25(금),개시 : 18:31,경기시간 : 4:15,SK,KIA,,,,
10, ,4구, ,우중안, ,삼진,중2, , ,3,2,2,0,0.314,나주환,구장 : 문학,"관중 : 5,029",2008.04.25(금),개시 : 18:31,경기시간 : 4:15,SK,KIA,,,,
11, ,유땅, , , , , , , ,1,0,0,0,0.204,조동화,구장 : 문학,"관중 : 5,029",2008.04.25(금),개시 : 18:31,경기시간 : 4:15,SK,KIA,,,,
12, , , ,삼진, ,2땅,유땅, , ,3,0,0,0,0.205,김강민,구장 : 문학,"관중 : 5,029",2008.04.25(금),개시 : 18:31,경기시간 : 4:15,SK,KIA,,,,
0,2땅, ,2땅, , ,4구, ,우비, ,4,1,0,0,0.311,박한이,구장 : 사직,"관중 : 30,000",2008.04.25(금),개시 : 18:32,경기시간 : 3:20,삼성,롯데,2안,,,
1,좌비, , ,삼진, ,삼진, , , ,3,0,0,0,0.191,최형우,구장 : 사직,"관중 : 30,000",2008.04.25(금),개시 : 18:32,경기시간 : 3:20,삼성,롯데, ,,,
2, , , , , , , , ,중비,1,0,0,0,0.091,허승민,구장 : 사직,"관중 : 30,000",2008.04.25(금),개시 : 18:32,경기시간 : 3:20,삼성,롯데,4구,,,
3,좌비, , ,2땅, ,2병, , ,중안,4,1,0,0,0.305,크루즈,구장 : 사직,"관중 : 30,000",2008.04.25(금),개시 : 18:32,경기시간 : 3:20,삼성,롯데, ,,,
4, , , , , , , , , ,0,0,1,1,0.000,손지환,구장 : 사직,"관중 : 30,000",2008.04.25(금),개시 : 18:32,경기시간 : 3:20,삼성,롯데,사구,,,
5, ,유땅, ,3땅, , ,3번, ,좌안,5,1,0,1,0.260,박석민,구장 : 사직,"관중 : 30,000",2008.04.25(금),개시 : 18:32,경기시간 : 3:20,삼성,롯데,32병,,,
6, ,중비, , ,1땅, ,삼진, ,투땅,4,0,0,0,0.200,양준혁,구장 : 사직,"관중 : 30,000",2008.04.25(금),개시 : 18:32,경기시간 : 3:20,삼성,롯데, ,,,
7, ,좌안, , ,4구, ,중안, ,중안,3,3,2,0,0.293,진갑용,구장 : 사직,"관중 : 30,000",2008.04.25(금),개시 : 18:32,경기시간 : 3:20,삼성,롯데, ,,,
8, ,중비, , ,3땅, ,유땅, ,유땅,4,0,0,0,0.222,박진만,구장 : 사직,"관중 : 30,000",2008.04.25(금),개시 : 18:32,경기시간 : 3:20,삼성,롯데, ,,,
9, , ,4구, ,우안, , ,2땅, ,3,2,0,1,0.375,김창희,구장 : 사직,"관중 : 30,000",2008.04.25(금),개시 : 18:32,경기시간 : 3:20,삼성,롯데,중안,,,
10, , ,투유병, ,삼진, , ,유땅, ,3,0,0,0,0.250,김재걸,구장 : 사직,"관중 : 30,000",2008.04.25(금),개시 : 18:32,경기시간 : 3:20,삼성,롯데,1희번,,,
0,중2, ,1직, , ,좌비, ,유직, ,5,1,0,1,0.295,정수근,구장 : 사직,"관중 : 30,000",2008.04.25(금),개시 : 18:32,경기시간 : 3:20,롯데,삼성,2땅,,,
1,3희번, , ,유비, ,1땅, ,삼진, ,3,0,0,0,0.105,이승화,구장 : 사직,"관중 : 30,000",2008.04.25(금),개시 : 18:32,경기시간 : 3:20,롯데,삼성, ,,,
2, , , , , , , , , ,0,0,0,1,0.200,손광민,구장 : 사직,"관중 : 30,000",2008.04.25(금),개시 : 18:32,경기시간 : 3:20,롯데,삼성,4구,,,
3,좌희비, , ,2비, ,4구, , ,좌안,3,2,3,0,0.379,조성환,구장 : 사직,"관중 : 30,000",2008.04.25(금),개시 : 18:32,경기시간 : 3:20,롯데,삼성,좌중2,,,
4,삼진, , ,1파, ,좌비, , ,삼진,4,0,0,0,0.329,이대호,구장 : 사직,"관중 : 30,000",2008.04.25(금),개시 : 18:32,경기시간 : 3:20,롯데,삼성, ,,,
5, ,우중안, , ,우안, ,삼진, ,삼진,4,2,0,0,0.296,가르시아,구장 : 사직,"관중 : 30,000",2008.04.25(금),개시 : 18:32,경기시간 : 3:20,롯데,삼성, ,,,
6, ,1파, , ,좌2, ,우중2, ,4구,3,2,0,1,0.362,강민호,구장 : 사직,"관중 : 30,000",2008.04.25(금),개시 : 18:32,경기시간 : 3:20,롯데,삼성, ,,,
7, ,2유병, , ,4구, ,중비, ,삼진,3,0,0,0,0.194,박현승,구장 : 사직,"관중 : 30,000",2008.04.25(금),개시 : 18:32,경기시간 : 3:20,롯데,삼성, ,,,
8, , ,4구, ,중희비, ,유땅, , ,2,1,1,0,0.143,마해영,구장 : 사직,"관중 : 30,000",2008.04.25(금),개시 : 18:32,경기시간 : 3:20,롯데,삼성,좌안,,,
9, , , , , , , , , ,0,0,0,1,0.000,최만호,구장 : 사직,"관중 : 30,000",2008.04.25(금),개시 : 18:32,경기시간 : 3:20,롯데,삼성, ,,,
10, , ,포파, ,우비, , ,유땅, ,3,0,0,0,0.218,박기혁,구장 : 사직,"관중 : 30,000",2008.04.25(금),개시 : 18:32,경기시간 : 3:20,롯데,삼성,투희번,,,
0,3안, ,1땅, ,중안, ,삼진, ,좌비,6,2,1,2,0.289,이종욱,구장 : 대전,"관중 : 3,612",2008.04.25(금),개시 : 18:30,경기시간 : 4:37,두산,한화, ,2땅,,
1,좌2, ,4구, ,우안, ,유땅, ,3땅,5,2,0,1,0.395,김현수,구장 : 대전,"관중 : 3,612",2008.04.25(금),개시 : 18:30,경기시간 : 4:37,두산,한화, ,좌파,,
2,삼진, ,3땅, ,우희비, , ,삼진, ,3,0,1,0,0.184,고영민,구장 : 대전,"관중 : 3,612",2008.04.25(금),개시 : 18:30,경기시간 : 4:37,두산,한화,4구, ,,
3,3좌안, ,4구, ,4구, , ,유땅, ,3,1,2,0,0.265,김동주,구장 : 대전,"관중 : 3,612",2008.04.25(금),개시 : 18:30,경기시간 : 4:37,두산,한화,1파, ,,
4,유병, ,3땅, ,3병, , ,1파, ,5,0,0,0,0.327,홍성흔,구장 : 대전,"관중 : 3,612",2008.04.25(금),개시 : 18:30,경기시간 : 4:37,두산,한화,우비, ,,
5, ,삼진, ,우비, ,삼진, , , ,3,0,0,0,0.188,최준석,구장 : 대전,"관중 : 3,612",2008.04.25(금),개시 : 18:30,경기시간 : 4:37,두산,한화, , ,,
6, , , , , , , , ,우안,1,1,0,0,0.143,정원석,구장 : 대전,"관중 : 3,612",2008.04.25(금),개시 : 18:30,경기시간 : 4:37,두산,한화, , ,,
7, , , , , , , , , ,1,0,0,0,0.200,민병헌,구장 : 대전,"관중 : 3,612",2008.04.25(금),개시 : 18:30,경기시간 : 4:37,두산,한화,우비, ,,
8, ,삼진, ,중안, ,삼진, , ,우2,4,2,0,0,0.306,유재웅,구장 : 대전,"관중 : 3,612",2008.04.25(금),개시 : 18:30,경기시간 : 4:37,두산,한화, , ,,
9, , , , , , , , , ,0,0,0,0,0.333,전상렬,구장 : 대전,"관중 : 3,612",2008.04.25(금),개시 : 18:30,경기시간 : 4:37,두산,한화, , ,,
10, , , , , , , , , ,1,1,0,1,0.263,오재원,구장 : 대전,"관중 : 3,612",2008.04.25(금),개시 : 18:30,경기시간 : 4:37,두산,한화, ,중안,,
11, ,우비, ,사구, ,유땅, , ,3땅,3,0,0,0,0.140,채상병,구장 : 대전,"관중 : 3,612",2008.04.25(금),개시 : 18:30,경기시간 : 4:37,두산,한화, ,투희번,,
12, , ,좌안,3병, , ,삼진, ,4구,3,1,0,0,0.250,이대수,구장 : 대전,"관중 : 3,612",2008.04.25(금),개시 : 18:30,경기시간 : 4:37,두산,한화, , ,,
13, , , , , , , , , ,1,1,0,0,0.214,김재호,구장 : 대전,"관중 : 3,612",2008.04.25(금),개시 : 18:30,경기시간 : 4:37,두산,한화, ,중안,,
0,유안,삼진, , ,투실,중비, ,좌비, ,5,1,0,1,0.317,이영우,구장 : 대전,"관중 : 3,612",2008.04.25(금),개시 : 18:30,경기시간 : 4:37,한화,두산, , ,,
1, , , , , , , , , ,1,0,0,0,0.000,토마스,구장 : 대전,"관중 : 3,612",2008.04.25(금),개시 : 18:30,경기시간 : 4:37,한화,두산,삼진, ,,
2,유직, ,2땅, , , , , , ,2,0,0,0,0.250,고동진,구장 : 대전,"관중 : 3,612",2008.04.25(금),개시 : 18:30,경기시간 : 4:37,한화,두산, , ,,
3, , , , ,포땅, , , , ,1,0,0,0,0.286,이도형,구장 : 대전,"관중 : 3,612",2008.04.25(금),개시 : 18:30,경기시간 : 4:37,한화,두산, , ,,
4, , , , , ,4구, ,2땅, ,2,0,0,0,0.047,한상훈,구장 : 대전,"관중 : 3,612",2008.04.25(금),개시 : 18:30,경기시간 : 4:37,한화,두산,1땅, ,,
5,삼진, ,2땅, ,1안,우비, ,우안, ,6,2,0,1,0.323,클락,구장 : 대전,"관중 : 3,612",2008.04.25(금),개시 : 18:30,경기시간 : 4:37,한화,두산,2땅, ,,
6,삼진, ,삼진, ,4구, ,유땅,4구, ,4,0,0,1,0.265,김태균,구장 : 대전,"관중 : 3,612",2008.04.25(금),개시 : 18:30,경기시간 : 4:37,한화,두산, ,우비,,
7, ,우비, ,유안,4구, ,중비,삼진, ,5,1,1,0,0.301,이범호,구장 : 대전,"관중 : 3,612",2008.04.25(금),개시 : 18:30,경기시간 : 4:37,한화,두산, ,중비,,
8, ,투유안, ,중안,4구, ,3안, ,좌중2,4,4,1,0,0.311,김태완,구장 : 대전,"관중 : 3,612",2008.04.25(금),개시 : 18:30,경기시간 : 4:37,한화,두산, , ,,
9, , , , , , , , , ,1,0,0,0,0.185,추승우,구장 : 대전,"관중 : 3,612",2008.04.25(금),개시 : 18:30,경기시간 : 4:37,한화,두산, ,2비,,
10, ,삼진, ,삼진, , , , , ,2,0,0,0,0.239,이여상,구장 : 대전,"관중 : 3,612",2008.04.25(금),개시 : 18:30,경기시간 : 4:37,한화,두산, , ,,
11, , , , ,유실, ,4구, ,3희번,1,0,0,0,0.333,오승택,구장 : 대전,"관중 : 3,612",2008.04.25(금),개시 : 18:30,경기시간 : 4:37,한화,두산, , ,,
12, ,우안, ,2병,삼진, ,2비, ,삼진,5,1,0,0,0.214,신경현,구장 : 대전,"관중 : 3,612",2008.04.25(금),개시 : 18:30,경기시간 : 4:37,한화,두산, , ,,
13, ,4구, , ,3땅,삼진, ,우중안, ,3,1,0,0,0.286,김민재,구장 : 대전,"관중 : 3,612",2008.04.25(금),개시 : 18:30,경기시간 : 4:37,한화,두산, , ,,
14, , , , , , , , ,삼진,1,0,0,0,0.000,오선진,구장 : 대전,"관중 : 3,612",2008.04.25(금),개시 : 18:30,경기시간 : 4:37,한화,두산, , ,,
0,중안,중비, , ,좌비, , ,사구, ,3,1,0,0,0.419,전준호,구장 : 잠실,"관중 : 8,683",2008.04.26(토),개시 : 14:01,경기시간 : 3:17,우리,LG,,,,
1, , , , , , , , , ,0,0,0,0,0.000,권도영,구장 : 잠실,"관중 : 8,683",2008.04.26(토),개시 : 14:01,경기시간 : 3:17,우리,LG,,,,
2,삼진, ,2땅, , ,투땅, ,투땅, ,4,0,0,0,0.071,최현종,구장 : 잠실,"관중 : 8,683",2008.04.26(토),개시 : 14:01,경기시간 : 3:17,우리,LG,,,,
3,좌안, ,좌비, , ,4구, ,4구, ,2,1,0,0,0.363,이택근,구장 : 잠실,"관중 : 8,683",2008.04.26(토),개시 : 14:01,경기시간 : 3:17,우리,LG,,,,
4,유2병, ,중비, , ,1파, ,우비, ,4,0,0,0,0.284,브룸바,구장 : 잠실,"관중 : 8,683",2008.04.26(토),개시 : 14:01,경기시간 : 3:17,우리,LG,,,,
5, ,유땅, ,2땅, ,중비, , ,3땅,4,0,0,0,0.200,강정호,구장 : 잠실,"관중 : 8,683",2008.04.26(토),개시 : 14:01,경기시간 : 3:17,우리,LG,,,,
6, ,4구, ,좌비, , ,유땅, ,우비,3,0,0,1,0.247,이숭용,구장 : 잠실,"관중 : 8,683",2008.04.26(토),개시 : 14:01,경기시간 : 3:17,우리,LG,,,,
7, ,삼진, ,중비, , ,유땅, ,2땅,4,0,0,0,0.272,황재균,구장 : 잠실,"관중 : 8,683",2008.04.26(토),개시 : 14:01,경기시간 : 3:17,우리,LG,,,,
8, ,4구, , ,우비, ,3땅, , ,2,0,0,0,0.226,강귀태,구장 : 잠실,"관중 : 8,683",2008.04.26(토),개시 : 14:01,경기시간 : 3:17,우리,LG,,,,
9, ,좌안, , ,우비, , ,3땅, ,3,1,1,0,0.222,유재신,구장 : 잠실,"관중 : 8,683",2008.04.26(토),개시 : 14:01,경기시간 : 3:17,우리,LG,,,,
0,3땅, ,2땅, , ,좌안, ,삼진, ,4,1,0,0,0.311,이대형,구장 : 잠실,"관중 : 8,683",2008.04.26(토),개시 : 14:01,경기시간 : 3:17,LG,우리,,,,
1,좌안, ,삼진, , ,우비, ,2땅, ,4,1,0,0,0.239,박경수,구장 : 잠실,"관중 : 8,683",2008.04.26(토),개시 : 14:01,경기시간 : 3:17,LG,우리,,,,
2,삼진, , ,유비, , , , , ,2,0,0,0,0.284,박용택,구장 : 잠실,"관중 : 8,683",2008.04.26(토),개시 : 14:01,경기시간 : 3:17,LG,우리,,,,
3, , , , , ,1파, ,중2, ,2,1,0,0,0.178,김상현,구장 : 잠실,"관중 : 8,683",2008.04.26(토),개시 : 14:01,경기시간 : 3:17,LG,우리,,,,
4,좌비, , ,유땅, , ,우안, , ,3,1,0,0,0.284,최동수,구장 : 잠실,"관중 : 8,683",2008.04.26(토),개시 : 14:01,경기시간 : 3:17,LG,우리,,,,
5, , , , , , , ,삼진, ,1,0,0,0,0.182,박용근,구장 : 잠실,"관중 : 8,683",2008.04.26(토),개시 : 14:01,경기시간 : 3:17,LG,우리,,,,
6, ,삼진, ,2땅, , ,좌중안, ,3파,4,1,0,0,0.314,이종열,구장 : 잠실,"관중 : 8,683",2008.04.26(토),개시 : 14:01,경기시간 : 3:17,LG,우리,,,,
7, ,좌비, , ,삼진, ,3땅, ,삼진,4,0,0,0,0.267,조인성,구장 : 잠실,"관중 : 8,683",2008.04.26(토),개시 : 14:01,경기시간 : 3:17,LG,우리,,,,
8, ,삼진, , ,삼진, ,4구, ,4구,2,0,0,0,0.000,손인호,구장 : 잠실,"관중 : 8,683",2008.04.26(토),개시 : 14:01,경기시간 : 3:17,LG,우리,,,,
9, , ,중비, ,중안, ,삼진, ,좌안,4,2,0,0,0.190,정의윤,구장 : 잠실,"관중 : 8,683",2008.04.26(토),개시 : 14:01,경기시간 : 3:17,LG,우리,,,,
10, , ,4구, ,우비, , , , ,1,0,0,0,0.236,권용관,구장 : 잠실,"관중 : 8,683",2008.04.26(토),개시 : 14:01,경기시간 : 3:17,LG,우리,,,,
11, , , , , , ,삼진, , ,1,0,0,0,0.071,김용우,구장 : 잠실,"관중 : 8,683",2008.04.26(토),개시 : 14:01,경기시간 : 3:17,LG,우리,,,,
12, , , , , , , , ,2땅,1,0,0,0,0.250,채종국,구장 : 잠실,"관중 : 8,683",2008.04.26(토),개시 : 14:01,경기시간 : 3:17,LG,우리,,,,
0,좌비, , ,삼진,유땅, , ,우2, ,4,1,0,0,0.333,이용규,구장 : 문학,"관중 : 12,252",2008.04.26(토),개시 : 14:00,경기시간 : 3:07,KIA,SK,,,,
1,우비, , ,삼진, ,1땅, ,4구, ,3,0,0,0,0.163,이종범,구장 : 문학,"관중 : 12,252",2008.04.26(토),개시 : 14:00,경기시간 : 3:07,KIA,SK,,,,
2,삼진, , ,3땅, ,우비, ,삼진, ,4,0,0,0,0.237,이현곤,구장 : 문학,"관중 : 12,252",2008.04.26(토),개시 : 14:00,경기시간 : 3:07,KIA,SK,,,,
3, ,삼진, , ,포땅,삼진, , ,중2,4,1,0,0,0.220,최희섭,구장 : 문학,"관중 : 12,252",2008.04.26(토),개시 : 14:00,경기시간 : 3:07,KIA,SK,,,,
4, ,3비, , ,좌안, ,삼진, ,1파,4,1,0,1,0.241,김주형,구장 : 문학,"관중 : 12,252",2008.04.26(토),개시 : 14:00,경기시간 : 3:07,KIA,SK,,,,
5, ,3땅, , ,우안, ,중비, ,투땅,4,1,0,0,0.262,발데스,구장 : 문학,"관중 : 12,252",2008.04.26(토),개시 : 14:00,경기시간 : 3:07,KIA,SK,,,,
6, , ,삼진, ,4구, ,유비, ,중안,3,1,0,0,0.321,김원섭,구장 : 문학,"관중 : 12,252",2008.04.26(토),개시 : 14:00,경기시간 : 3:07,KIA,SK,,,,
7, , ,삼진, , , , , , ,1,0,0,0,0.208,차일목,구장 : 문학,"관중 : 12,252",2008.04.26(토),개시 : 14:00,경기시간 : 3:07,KIA,SK,,,,
8, , , , ,삼진, , , , ,1,0,0,0,0.500,최경환,구장 : 문학,"관중 : 12,252",2008.04.26(토),개시 : 14:00,경기시간 : 3:07,KIA,SK,,,,
9, , , , , , , ,4구, ,0,0,0,0,0.056,송산,구장 : 문학,"관중 : 12,252",2008.04.26(토),개시 : 14:00,경기시간 : 3:07,KIA,SK,,,,
10, , , , , , , , ,투땅,1,0,0,0,0.309,장성호,구장 : 문학,"관중 : 12,252",2008.04.26(토),개시 : 14:00,경기시간 : 3:07,KIA,SK,,,,
11, , ,삼진, ,4구, , ,유병, ,2,0,1,0,0.077,김종국,구장 : 문학,"관중 : 12,252",2008.04.26(토),개시 : 14:00,경기시간 : 3:07,KIA,SK,,,,
0,투땅, ,2땅, ,2땅, ,우안, , ,4,1,1,0,0.271,이진영,구장 : 문학,"관중 : 12,252",2008.04.26(토),개시 : 14:00,경기시간 : 3:07,SK,KIA,,,,
1, , , , , , , , , ,0,0,0,0,0.205,김강민,구장 : 문학,"관중 : 12,252",2008.04.26(토),개시 : 14:00,경기시간 : 3:07,SK,KIA,,,,
2,4구, , ,우홈,4구, ,4구, , ,1,1,1,1,0.257,박재상,구장 : 문학,"관중 : 12,252",2008.04.26(토),개시 : 14:00,경기시간 : 3:07,SK,KIA,,,,
3,삼진, , ,4구,1땅, , , , ,2,0,0,1,0.320,김재현,구장 : 문학,"관중 : 12,252",2008.04.26(토),개시 : 14:00,경기시간 : 3:07,SK,KIA,,,,
4, , , , , , ,4구, , ,0,0,0,0,0.455,이재원,구장 : 문학,"관중 : 12,252",2008.04.26(토),개시 : 14:00,경기시간 : 3:07,SK,KIA,,,,
5, , , , , , , , , ,0,0,0,0,0.162,모창민,구장 : 문학,"관중 : 12,252",2008.04.26(토),개시 : 14:00,경기시간 : 3:07,SK,KIA,,,,
6, ,3땅, ,삼진, ,중비, , , ,3,0,0,0,0.333,박재홍,구장 : 문학,"관중 : 12,252",2008.04.26(토),개시 : 14:00,경기시간 : 3:07,SK,KIA,,,,
7, , , , , , ,2땅, , ,1,0,0,0,0.196,박정권,구장 : 문학,"관중 : 12,252",2008.04.26(토),개시 : 14:00,경기시간 : 3:07,SK,KIA,,,,
8, ,2직, ,좌안, ,우비, ,유땅, ,4,1,0,1,0.387,최정,구장 : 문학,"관중 : 12,252",2008.04.26(토),개시 : 14:00,경기시간 : 3:07,SK,KIA,,,,
9, ,유땅, ,4구, ,삼진, ,4구, ,2,0,0,0,0.279,정근우,구장 : 문학,"관중 : 12,252",2008.04.26(토),개시 : 14:00,경기시간 : 3:07,SK,KIA,,,,
10, , ,삼진,유땅, , ,우안,삼진, ,4,1,0,1,0.304,박경완,구장 : 문학,"관중 : 12,252",2008.04.26(토),개시 : 14:00,경기시간 : 3:07,SK,KIA,,,,
11, , ,1파,중비, , ,투희번,사구, ,2,0,0,0,0.302,나주환,구장 : 문학,"관중 : 12,252",2008.04.26(토),개시 : 14:00,경기시간 : 3:07,SK,KIA,,,,
12, , ,4구, ,2땅, ,좌비,유땅, ,3,0,0,0,0.192,조동화,구장 : 문학,"관중 : 12,252",2008.04.26(토),개시 : 14:00,경기시간 : 3:07,SK,KIA,,,,
0,중비,2땅, ,좌중안, , , , , ,3,1,1,0,0.312,박한이,구장 : 사직,"관중 : 30,000",2008.04.26(토),개시 : 14:01,경기시간 : 3:40,삼성,롯데,,,,
1, , , , , , ,좌중2, , ,1,1,0,1,0.167,강봉규,구장 : 사직,"관중 : 30,000",2008.04.26(토),개시 : 14:01,경기시간 : 3:40,삼성,롯데,,,,
2, , , , , , , ,중2, ,1,1,1,0,0.208,최형우,구장 : 사직,"관중 : 30,000",2008.04.26(토),개시 : 14:01,경기시간 : 3:40,삼성,롯데,,,,
3,3직, ,삼진, ,좌비, ,3안,중비, ,5,1,0,0,0.111,허승민,구장 : 사직,"관중 : 30,000",2008.04.26(토),개시 : 14:01,경기시간 : 3:40,삼성,롯데,,,,
4,4구, ,1땅, ,우안, ,2실, ,좌2,4,2,1,0,0.314,크루즈,구장 : 사직,"관중 : 30,000",2008.04.26(토),개시 : 14:01,경기시간 : 3:40,삼성,롯데,,,,
5, , , , , , , , , ,0,0,0,0,0.000,손지환,구장 : 사직,"관중 : 30,000",2008.04.26(토),개시 : 14:01,경기시간 : 3:40,삼성,롯데,,,,
6,4구, ,4구, ,중안, ,3땅, ,1땅,3,1,0,0,0.263,박석민,구장 : 사직,"관중 : 30,000",2008.04.26(토),개시 : 14:01,경기시간 : 3:40,삼성,롯데,,,,
7,삼진, ,포파, ,중비, ,3비, ,1땅,5,0,0,0,0.189,양준혁,구장 : 사직,"관중 : 30,000",2008.04.26(토),개시 : 14:01,경기시간 : 3:40,삼성,롯데,,,,
8, ,좌안, ,좌안,2비, ,2비, ,고4,4,2,0,1,0.306,진갑용,구장 : 사직,"관중 : 30,000",2008.04.26(토),개시 : 14:01,경기시간 : 3:40,삼성,롯데,,,,
9, ,우비, ,4구, ,유땅, ,삼진,사구,3,0,0,1,0.213,박진만,구장 : 사직,"관중 : 30,000",2008.04.26(토),개시 : 14:01,경기시간 : 3:40,삼성,롯데,,,,
10, ,삼진, ,4구, ,2땅, ,4구,유땅,3,0,0,1,0.316,김창희,구장 : 사직,"관중 : 30,000",2008.04.26(토),개시 : 14:01,경기시간 : 3:40,삼성,롯데,,,,
11, ,우안, ,유2병, ,우비, ,투번, ,4,1,0,0,0.250,김재걸,구장 : 사직,"관중 : 30,000",2008.04.26(토),개시 : 14:01,경기시간 : 3:40,삼성,롯데,,,,
0,4구, ,중비, ,1땅, , ,중안, ,3,1,0,1,0.296,정수근,구장 : 사직,"관중 : 30,000",2008.04.26(토),개시 : 14:01,경기시간 : 3:40,롯데,삼성,,,,
1,삼진, ,3땅, ,유땅, , ,투희번, ,3,0,0,0,0.000,최만호,구장 : 사직,"관중 : 30,000",2008.04.26(토),개시 : 14:01,경기시간 : 3:40,롯데,삼성,,,,
2,사구, , ,좌비, ,4구, ,4구, ,1,0,0,0,0.373,조성환,구장 : 사직,"관중 : 30,000",2008.04.26(토),개시 : 14:01,경기시간 : 3:40,롯데,삼성,,,,
3,좌중안, , ,우2, ,우비, ,삼진, ,4,2,1,1,0.338,이대호,구장 : 사직,"관중 : 30,000",2008.04.26(토),개시 : 14:01,경기시간 : 3:40,롯데,삼성,,,,
4,2유병, , ,좌중2, ,우안, ,삼진, ,4,2,1,1,0.307,가르시아,구장 : 사직,"관중 : 30,000",2008.04.26(토),개시 : 14:01,경기시간 : 3:40,롯데,삼성,,,,
5, ,우비, ,우비, ,1파, , ,1파,4,0,0,0,0.342,강민호,구장 : 사직,"관중 : 30,000",2008.04.26(토),개시 : 14:01,경기시간 : 3:40,롯데,삼성,,,,
6, ,우안, ,중안, , ,우안, ,삼진,4,3,1,0,0.225,박현승,구장 : 사직,"관중 : 30,000",2008.04.26(토),개시 : 14:01,경기시간 : 3:40,롯데,삼성,,,,
7, ,유땅, ,3땅, , ,중비, ,우비,4,0,0,0,0.125,마해영,구장 : 사직,"관중 : 30,000",2008.04.26(토),개시 : 14:01,경기시간 : 3:40,롯데,삼성,,,,
8, , ,좌비, ,투땅, ,유땅, , ,3,0,0,0,0.176,이원석,구장 : 사직,"관중 : 30,000",2008.04.26(토),개시 : 14:01,경기시간 : 3:40,롯데,삼성,,,,
9, , , , , , , , , ,0,0,0,0,0.218,박기혁,구장 : 사직,"관중 : 30,000",2008.04.26(토),개시 : 14:01,경기시간 : 3:40,롯데,삼성,,,,
0,좌비, ,좌2, ,좌파, ,투땅, ,좌비,5,1,0,1,0.284,이종욱,구장 : 대전,"관중 : 3,194",2008.04.26(토),개시 : 14:01,경기시간 : 2:54,두산,한화,,,,
1,삼진, ,좌중2, ,유땅, ,2땅, , ,4,1,1,0,0.388,김현수,구장 : 대전,"관중 : 3,194",2008.04.26(토),개시 : 14:01,경기시간 : 2:54,두산,한화,,,,
2,1땅, ,삼진, ,4구, ,좌안, , ,3,1,0,0,0.190,고영민,구장 : 대전,"관중 : 3,194",2008.04.26(토),개시 : 14:01,경기시간 : 2:54,두산,한화,,,,
